# detuning (MHz)             polarized                 unpolarized
  -19.086426993378925        8.8251670781655713E-003   2.2895259302351022E-003
  -19.078141155743424        8.7394130715463970E-003   2.2675281701865289E-003
  -19.069855318107919        8.6549404811930714E-003   2.2458588633784502E-003
  -19.061569480472418        8.5717240891215497E-003   2.2245115616668747E-003
  -19.053283642836917        8.4897392936373970E-003   2.2034799741435553E-003
  -19.044997805201415        8.4089620913964450E-003   2.1827579625694109E-003
  -19.036711967565914        8.3293690600701169E-003   2.1623395369615400E-003
  -19.028426129930409        8.2509373415923671E-003   2.1422188513280115E-003
  -19.020140292294908        8.1736446259664357E-003   2.1223901995447432E-003
  -19.011854454659407        8.0974691356092976E-003   2.1028480113691470E-003
  -19.003568617023905        8.0223896102149025E-003   2.0835868485854095E-003
  -18.995282779388404        7.9483852921154886E-003   2.0646014012764358E-003
  -18.986996941752899        7.8754359121229103E-003   2.0458864842177638E-003
  -18.978711104117398        7.8035216758322607E-003   2.0274370333888954E-003
  -18.970425266481897        7.7326232503700252E-003   2.0092481025977007E-003
  -18.962139428846395        7.6627217515713520E-003   1.9913148602137970E-003
  -18.953853591210894        7.5937987315696379E-003   1.9736325860068237E-003
  -18.945567753575389        7.5258361667841925E-003   1.9561966680858335E-003
  -18.937281915939888        7.4588164462909929E-003   1.9390025999361821E-003
  -18.928996078304387        7.3927223605628313E-003   1.9220459775502478E-003
  -18.920710240668885        7.3275370905656603E-003   1.9053224966487467E-003
  -18.912424403033384        7.2632441971981713E-003   1.8888279499893667E-003
  -18.904138565397879        7.1998276110622136E-003   1.8725582247595208E-003
  -18.895852727762378        7.1372716225527356E-003   1.8565093000503603E-003
  -18.887566890126877        7.0755608722554925E-003   1.8406772444090663E-003
  -18.879281052491375        7.0146803416418014E-003   1.8250582134667207E-003
  -18.870995214855874        6.9546153440497782E-003   1.8096484476390934E-003
  -18.862709377220369        6.8953515159428302E-003   1.7944442698978377E-003
  -18.854423539584868        6.8368748084341544E-003   1.7794420836095557E-003
  -18.846137701949367        6.7791714790695484E-003   1.7646383704404492E-003
  -18.837851864313862        6.7222280838590909E-003   1.7500296883243211E-003
  -18.829566026678364        6.6660314695487144E-003   1.7356126694917113E-003
  -18.821280189042859        6.6105687661239532E-003   1.7213840185580254E-003
  -18.812994351407358        6.5558273795380496E-003   1.7073405106688274E-003
  -18.804708513771857        6.5017949846560711E-003   1.6934789897000938E-003
  -18.796422676136352        6.4484595184086668E-003   1.6797963665118537E-003
  -18.788136838500851        6.3958091731478152E-003   1.6662896172532215E-003
  -18.779851000865349        6.3438323901977125E-003   1.6529557817171504E-003
  -18.771565163229848        6.2925178535948156E-003   1.6397919617433061E-003
  -18.763279325594347        6.2418544840102570E-003   1.6267953196674604E-003
  -18.754993487958842        6.1918314328488887E-003   1.6139630768156944E-003
  -18.746707650323341        6.1424380765187497E-003   1.6012925120422528E-003
  -18.738421812687839        6.0936640108660168E-003   1.5887809603092843E-003
  -18.730135975052338        6.0454990457691517E-003   1.5764258113073382E-003
  -18.721850137416837        5.9979331998879556E-003   1.5642245081151783E-003
  -18.713564299781332        5.9509566955617127E-003   1.5521745458976590E-003
  -18.705278462145831        5.9045599538521806E-003   1.5402734706404771E-003
  -18.696992624510330        5.8587335897265589E-003   1.5285188779205351E-003
  -18.688706786874828        5.8134684073755634E-003   1.5169084117108312E-003
  -18.680420949239327        5.7687553956632101E-003   1.5054397632188157E-003
  -18.672135111603822        5.7245857237030436E-003   1.4941106697570091E-003
  -18.663849273968321        5.6809507365577373E-003   1.4829189136450517E-003
  -18.655563436332820        5.6378419510572835E-003   1.4718623211419845E-003
  -18.647277598697318        5.5952510517329208E-003   1.4609387614079987E-003
  -18.638991761061817        5.5531698868625063E-003   1.4501461454946463E-003
  -18.630705923426312        5.5115904646242352E-003   1.4394824253625837E-003
  -18.622420085790811        5.4705049493550860E-003   1.4289455929261063E-003
  -18.614134248155310        5.4299056579109571E-003   1.4185336791235138E-003
  -18.605848410519808        5.3897850561251490E-003   1.4082447530126265E-003
  -18.597562572884307        5.3501357553624642E-003   1.3980769208906290E-003
  -18.589276735248802        5.3109505091656723E-003   1.3880283254374709E-003
  -18.580990897613301        5.2722222099915563E-003   1.3780971448821560E-003
  -18.572705059977800        5.2339438860343132E-003   1.3682815921912139E-003
  -18.564419222342298        5.1961086981327552E-003   1.3585799142786421E-003
  -18.556133384706797        5.1587099367597271E-003   1.3489903912367398E-003
  -18.547847547071292        5.1217410190906474E-003   1.3395113355871625E-003
  -18.539561709435791        5.0851954861490401E-003   1.3301410915516113E-003
  -18.531275871800290        5.0490670000266523E-003   1.3208780343414970E-003
  -18.522990034164785        5.0133493411760365E-003   1.3117205694661827E-003
  -18.514704196529287        4.9780364057735362E-003   1.3026671320590820E-003
  -18.506418358893782        4.9431222031503103E-003   1.2937161862211820E-003
  -18.498132521258281        4.9086008532896420E-003   1.2848662243814682E-003
  -18.489846683622780        4.8744665843885263E-003   1.2761157666737054E-003
  -18.481560845987275        4.8407137304815450E-003   1.2674633603291800E-003
  -18.473275008351774        4.8073367291255210E-003   1.2589075790848852E-003
  -18.464989170716272        4.7743301191427350E-003   1.2504470226066976E-003
  -18.456703333080771        4.7416885384214862E-003   1.2420803159271469E-003
  -18.448417495445270        4.7094067217718708E-003   1.2338061088973239E-003
  -18.440131657809765        4.6774794988357956E-003   1.2256230756525746E-003
  -18.431845820174264        4.6459017920490652E-003   1.2175299140915299E-003
  -18.423559982538762        4.6146686146542673E-003   1.2095253453680854E-003
  -18.415274144903261        4.5837750687633735E-003   1.2016081133960589E-003
  -18.406988307267760        4.5532163434680627E-003   1.1937769843660502E-003
  -18.398702469632255        4.5229877129968708E-003   1.1860307462742273E-003
  -18.390416631996754        4.4930845349175881E-003   1.1783682084627036E-003
  -18.382130794361252        4.4635022483837826E-003   1.1707882011711410E-003
  -18.373844956725751        4.4342363724242011E-003   1.1632895750993133E-003
  -18.365559119090250        4.4052825042737607E-003   1.1558712009802992E-003
  -18.357273281454745        4.3766363177450522E-003   1.1485319691640157E-003
  -18.348987443819244        4.3482935616394143E-003   1.1412707892108236E-003
  -18.340701606183742        4.3202500581959328E-003   1.1340865894948725E-003
  -18.332415768548241        4.2925017015780628E-003   1.1269783168170186E-003
  -18.324129930912740        4.2650444563962914E-003   1.1199449360269397E-003
  -18.315844093277235        4.2378743562661381E-003   1.1129854296542941E-003
  -18.307558255641734        4.2109875024003299E-003   1.1060987975486107E-003
  -18.299272418006232        4.1843800622345037E-003   1.0992840565277201E-003
  -18.290986580370731        4.1580482680851601E-003   1.0925402400344488E-003
  -18.282700742735230        4.1319884158395005E-003   1.0858663978014207E-003
  -18.274414905099725        4.1061968636756704E-003   1.0792615955236879E-003
  -18.266129067464224        4.0806700308132623E-003   1.0727249145390057E-003
  -18.257843229828723        4.0554043962926205E-003   1.0662554515155579E-003
  -18.249557392193221        4.0303964977828370E-003   1.0598523181469400E-003
  -18.241271554557720        4.0056429304170431E-003   1.0535146408541449E-003
  -18.232985716922215        3.9811403456548053E-003   1.0472415604944778E-003
  -18.224699879286714        3.9568854501705920E-003   1.0410322320771304E-003
  -18.216414041651213        3.9328750047677241E-003   1.0348858244852439E-003
  -18.208128204015708        3.9091058233172013E-003   1.0288015202043702E-003
  -18.199842366380210        3.8855747717207053E-003   1.0227785150570660E-003
  -18.191556528744705        3.8622787668970197E-003   1.0168160179435115E-003
  -18.183270691109204        3.8392147757916563E-003   1.0109132505880280E-003
  -18.174984853473703        3.8163798144085661E-003   1.0050694472912541E-003
  -18.166699015838198        3.7937709468637781E-003   9.9928385468792754E-004
  -18.158413178202697        3.7713852844602166E-003   9.9355573151007487E-004
  -18.150127340567195        3.7492199847831884E-003   9.8788434835549990E-004
  -18.141841502931694        3.7272722508160804E-003   9.8226898746139055E-004
  -18.133555665296193        3.7055393300755878E-003   9.7670894248298593E-004
  -18.125269827660688        3.6840185137662009E-003   9.7120351827712610E-004
  -18.116983990025187        3.6627071359533370E-003   9.6575203069054522E-004
  -18.108698152389685        3.6416025727545607E-003   9.6035380635286669E-004
  -18.100412314754184        3.6207022415486764E-003   9.5500818247408145E-004
  -18.092126477118683        3.6000036002020812E-003   9.4971450664648566E-004
  -18.083840639483178        3.5795041463118605E-003   9.4447213665090036E-004
  -18.075554801847677        3.5592014164656095E-003   9.3928044026714394E-004
  -18.067268964212175        3.5390929855169586E-003   9.3413879508853933E-004
  -18.058983126576674        3.5191764658769938E-003   9.2904658834048440E-004
  -18.050697288941173        3.4994495068208032E-003   9.2400321670287218E-004
  -18.042411451305668        3.4799097938089979E-003   9.1900808613637041E-004
  -18.034125613670167        3.4605550478237442E-003   9.1406061171237548E-004
  -18.025839776034665        3.4413830247188100E-003   9.0916021744658906E-004
  -18.017553938399164        3.4223915145836863E-003   9.0430633613617153E-004
  -18.009268100763663        3.4035783411210298E-003   8.9949840920028638E-004
  -18.000982263128158        3.3849413610373179E-003   8.9473588652407400E-004
  -17.992696425492657        3.3664784634463499E-003   8.9001822630585352E-004
  -17.984410587857155        3.3481875692852698E-003   8.8534489490758059E-004
  -17.976124750221654        3.3300666307428581E-003   8.8071536670839077E-004
  -17.967838912586153        3.3121136306997717E-003   8.7612912396124807E-004
  -17.959553074950648        3.2943265821804082E-003   8.7158565665253283E-004
  -17.951267237315147        3.2767035278161915E-003   8.6708446236457540E-004
  -17.942981399679645        3.2592425393199956E-003   8.6262504614100270E-004
  -17.934695562044144        3.2419417169713307E-003   8.5820692035489465E-004
  -17.926409724408643        3.2247991891122350E-003   8.5382960457962634E-004
  -17.918123886773138        3.2078131116534628E-003   8.4949262546238032E-004
  -17.909838049137637        3.1909816675908349E-003   8.4519551660022286E-004
  -17.901552211502135        3.1743030665313350E-003   8.4093781841871988E-004
  -17.893266373866631        3.1577755442290202E-003   8.3671907805302984E-004
  -17.884980536231133        3.1413973621302743E-003   8.3253884923139296E-004
  -17.876694698595628        3.1251668069281458E-003   8.2839669216096159E-004
  -17.868408860960127        3.1090821901259792E-003   8.2429217341597897E-004
  -17.860123023324626        3.0931418476094945E-003   8.2022486582815444E-004
  -17.851837185689121        3.0773441392276711E-003   8.1619434837926013E-004
  -17.843551348053619        3.0616874483819206E-003   8.1220020609589156E-004
  -17.835265510418118        3.0461701816235365E-003   8.0824202994628019E-004
  -17.826979672782617        3.0307907682590495E-003   8.0431941673918543E-004
  -17.818693835147116        3.0155476599634883E-003   8.0043196902481709E-004
  -17.810407997511611        3.0004393304012924E-003   7.9657929499764519E-004
  -17.802122159876109        2.9854642748546566E-003   7.9276100840119284E-004
  -17.793836322240608        2.9706210098592273E-003   7.8897672843467048E-004
  -17.785550484605107        2.9559080728469326E-003   7.8522607966143498E-004
  -17.777264646969606        2.9413240217958151E-003   7.8150869191924823E-004
  -17.768978809334101        2.9268674348866810E-003   7.7782420023229199E-004
  -17.760692971698600        2.9125369101663991E-003   7.7417224472487410E-004
  -17.752407134063098        2.8983310652178746E-003   7.7055247053682606E-004
  -17.744121296427597        2.8842485368361847E-003   7.6696452774051283E-004
  -17.735835458792096        2.8702879807111668E-003   7.6340807125947817E-004
  -17.727549621156591        2.8564480711159475E-003   7.5988276078860619E-004
  -17.719263783521090        2.8427275006017356E-003   7.5638826071587834E-004
  -17.710977945885588        2.8291249796979752E-003   7.5292424004554711E-004
  -17.702692108250087        2.8156392366187866E-003   7.4949037232285214E-004
  -17.694406270614586        2.8022690169745086E-003   7.4608633556010279E-004
  -17.686120432979081        2.7890130834890428E-003   7.4271181216421962E-004
  -17.677834595343580        2.7758702157224357E-003   7.3936648886560976E-004
  -17.669548757708078        2.7628392097986563E-003   7.3605005664839759E-004
  -17.661262920072577        2.7499188781385767E-003   7.3276221068194864E-004
  -17.652977082437076        2.7371080491979359E-003   7.2950265025372579E-004
  -17.644691244801571        2.7244055672102194E-003   7.2627107870334778E-004
  -17.636405407166070        2.7118102919343606E-003   7.2306720335791979E-004
  -17.628119569530568        2.6993210984070821E-003   7.1989073546853985E-004
  -17.619833731895067        2.6869368766999501E-003   7.1674139014801070E-004
  -17.611547894259566        2.6746565316807989E-003   7.1361888630966602E-004
  -17.603262056624061        2.6624789827797606E-003   7.1052294660739360E-004
  -17.594976218988560        2.6504031637593069E-003   7.0745329737667735E-004
  -17.586690381353058        2.6384280224888805E-003   7.0440966857680592E-004
  -17.578404543717554        2.6265525207234191E-003   7.0139179373408019E-004
  -17.570118706082056        2.6147756338859569E-003   6.9839940988609343E-004
  -17.561832868446551        2.6030963508542814E-003   6.9543225752700466E-004
  -17.553547030811050        2.5915136737514701E-003   6.9249008055384011E-004
  -17.545261193175548        2.5800266177401195E-003   6.8957262621373088E-004
  -17.536975355540044        2.5686342108204234E-003   6.8667964505213317E-004
  -17.528689517904542        2.5573354936318450E-003   6.8381089086196837E-004
  -17.520403680269041        2.5461295192583666E-003   6.8096612063369040E-004
  -17.512117842633540        2.5350153530372178E-003   6.7814509450623509E-004
  -17.503832004998038        2.5239920723711322E-003   6.7534757571886816E-004
  -17.495546167362534        2.5130587665438383E-003   6.7257333056387758E-004
  -17.487260329727032        2.5022145365389018E-003   6.6982212834011635E-004
  -17.478974492091531        2.4914584948618340E-003   6.6709374130737183E-004
  -17.470688654456030        2.4807897653651889E-003   6.6438794464153492E-004
  -17.462402816820529        2.4702074830770799E-003   6.6170451639058691E-004
  -17.454116979185024        2.4597107940323238E-003   6.5904323743133089E-004
  -17.445831141549522        2.4492988551069040E-003   6.5640389142691098E-004
  -17.437545303914021        2.4389708338551355E-003   6.5378626478506405E-004
  -17.429259466278520        2.4287259083497839E-003   6.5119014661711152E-004
  -17.420973628643019        2.4185632670249242E-003   6.4861532869765401E-004
  -17.412687791007514        2.4084821085215945E-003   6.4606160542499233E-004
  -17.404401953372012        2.3984816415361185E-003   6.4352877378221580E-004
  -17.396116115736511        2.3885610846710067E-003   6.4101663329896883E-004
  -17.387830278101010        2.3787196662885157E-003   6.3852498601389045E-004
  -17.379544440465509        2.3689566243667456E-003   6.3605363643769760E-004
  -17.371258602830004        2.3592712063581064E-003   6.3360239151689208E-004
  -17.362972765194503        2.3496626690504042E-003   6.3117106059811987E-004
  -17.354686927559001        2.3401302784300682E-003   6.2875945539310018E-004
  -17.346401089923500        2.3306733095479525E-003   6.2636738994419983E-004
  -17.338115252287999        2.3212910463872786E-003   6.2399468059055592E-004
  -17.329829414652494        2.3119827817339252E-003   6.2164114593480984E-004
  -17.321543577016993        2.3027478170488235E-003   6.1930660681037129E-004
  -17.313257739381491        2.2935854623425964E-003   6.1699088624927090E-004
  -17.304971901745990        2.2844950360522798E-003   6.1469380945052303E-004
  -17.296686064110489        2.2754758649201410E-003   6.1241520374905707E-004
  -17.288400226474984        2.2665272838745163E-003   6.1015489858513871E-004
  -17.280114388839483        2.2576486359126889E-003   6.0791272547433312E-004
  -17.271828551203981        2.2488392719856617E-003   6.0568851797794315E-004
  -17.263542713568476        2.2400985508849425E-003   6.0348211167396979E-004
  -17.255256875932979        2.2314258391311383E-003   6.0129334412853191E-004
  -17.246971038297474        2.2228205108644657E-003   5.9912205486778003E-004
  -17.238685200661973        2.2142819477370284E-003   5.9696808535026561E-004
  -17.230399363026471        2.2058095388069374E-003   5.9483127893977209E-004
  -17.222113525390967        2.1974026804340721E-003   5.9271148087859248E-004
  -17.213827687755465        2.1890607761777367E-003   5.9060853826124651E-004
  -17.205541850119964        2.1807832366958005E-003   5.8852230000863584E-004
  -17.197256012484463        2.1725694796456514E-003   5.8645261684262212E-004
  -17.188970174848961        2.1644189295866897E-003   5.8439934126100924E-004
  -17.180684337213457        2.1563310178844162E-003   5.8236232751294602E-004
  -17.172398499577955        2.1483051826161766E-003   5.8034143157474399E-004
  -17.164112661942454        2.1403408684782278E-003   5.7833651112604030E-004
  -17.155826824306953        2.1324375266945994E-003   5.7634742552641061E-004
  -17.147540986671451        2.1245946149271834E-003   5.7437403579231052E-004
  -17.139255149035947        2.1168115971874064E-003   5.7241620457441184E-004
  -17.130969311400445        2.1090879437493147E-003   5.7047379613530335E-004
  -17.122683473764944        2.1014231310639902E-003   5.6854667632754677E-004
  -17.114397636129443        2.0938166416754086E-003   5.6663471257207621E-004
  -17.106111798493941        2.0862679641376444E-003   5.6473777383697057E-004
  -17.097825960858437        2.0787765929333362E-003   5.6285573061653094E-004
  -17.089540123222935        2.0713420283935261E-003   5.6098845491071598E-004
  -17.081254285587434        2.0639637766187201E-003   5.5913582020489575E-004
  -17.072968447951933        2.0566413494012281E-003   5.5729770144992440E-004
  -17.064682610316432        2.0493742641487498E-003   5.5547397504253696E-004
  -17.056396772680927        2.0421620438090936E-003   5.5366451880604439E-004
  -17.048110935045425        2.0350042167961960E-003   5.5186921197134865E-004
  -17.039825097409924        2.0279003169172273E-003   5.5008793515823958E-004
  -17.031539259774423        2.0208498833008330E-003   5.4832057035700005E-004
  -17.023253422138922        2.0138524603265525E-003   5.4656700091028560E-004
  -17.014967584503417        2.0069075975553299E-003   5.4482711149530518E-004
  -17.006681746867915        2.0000148496610555E-003   5.4310078810626149E-004
  -16.998395909232414        1.9931737763632575E-003   5.4138791803708152E-004
  -16.990110071596913        1.9863839423607506E-003   5.3968838986439703E-004
  -16.981824233961412        1.9796449172664035E-003   5.3800209343080551E-004
  -16.973538396325907        1.9729562755428308E-003   5.3632891982838824E-004
  -16.965252558690405        1.9663175964391550E-003   5.3466876138247570E-004
  -16.956966721054904        1.9597284639286893E-003   5.3302151163566369E-004
  -16.948680883419403        1.9531884666475806E-003   5.3138706533208471E-004
  -16.940395045783902        1.9466971978344277E-003   5.2976531840190518E-004
  -16.932109208148397        1.9402542552707967E-003   5.2815616794608250E-004
  -16.923823370512896        1.9338592412226859E-003   5.2655951222133166E-004
  -16.915537532877394        1.9275117623827826E-003   5.2497525062533950E-004
  -16.907251695241889        1.9212114298137563E-003   5.2340328368219327E-004
  -16.898965857606388        1.9149578588922478E-003   5.2184351302803458E-004
  -16.890680019970887        1.9087506692538239E-003   5.2029584139693058E-004
  -16.882394182335386        1.9025894847387401E-003   5.1876017260696675E-004
  -16.874108344699884        1.8964739333384799E-003   5.1723641154653363E-004
  -16.865822507064379        1.8904036471431029E-003   5.1572446416082302E-004
  -16.857536669428878        1.8843782622895030E-003   5.1422423743856130E-004
  -16.849250831793377        1.8783974189102695E-003   5.1273563939888513E-004
  -16.840964994157876        1.8724607610833889E-003   5.1125857907845815E-004
  -16.832679156522374        1.8665679367827863E-003   5.0979296651876499E-004
  -16.824393318886870        1.8607185978294332E-003   5.0833871275359388E-004
  -16.816107481251372        1.8549123998433245E-003   5.0689572979671193E-004
  -16.807821643615867        1.8491490021961096E-003   5.0546393062971462E-004
  -16.799535805980366        1.8434280679644299E-003   5.0404322919006680E-004
  -16.791249968344864        1.8377492638839571E-003   5.0263354035931203E-004
  -16.782964130709360        1.8321122603041184E-003   5.0123477995146542E-004
  -16.774678293073858        1.8265167311434425E-003   4.9984686470156846E-004
  -16.766392455438357        1.8209623538456301E-003   4.9846971225441894E-004
  -16.758106617802856        1.8154488093362316E-003   4.9710324115345792E-004
  -16.749820780167354        1.8099757819799668E-003   4.9574737082983965E-004
  -16.741534942531850        1.8045429595386481E-003   4.9440202159164082E-004
  -16.733249104896348        1.7991500331297802E-003   4.9306711461324004E-004
  -16.724963267260847        1.7937966971856899E-003   4.9174257192484102E-004
  -16.716677429625342        1.7884826494132988E-003   4.9042831640216716E-004
  -16.708391591989844        1.7832075907544538E-003   4.8912427175628757E-004
  -16.700105754354340        1.7779712253468600E-003   4.8783036252360008E-004
  -16.691819916718838        1.7727732604855826E-003   4.8654651405596449E-004
  -16.683534079083337        1.7676134065850143E-003   4.8527265251096103E-004
  -16.675248241447832        1.7624913771415558E-003   4.8400870484231631E-004
  -16.666962403812335        1.7574068886966917E-003   4.8275459879043982E-004
  -16.658676566176830        1.7523596608006325E-003   4.8151026287311161E-004
  -16.650390728541328        1.7473494159765493E-003   4.8027562637631053E-004
  -16.642104890905827        1.7423758796852227E-003   4.7905061934515759E-004
  -16.633819053270322        1.7374387802902296E-003   4.7783517257499815E-004
  -16.625533215634825        1.7325378490237093E-003   4.7662921760261942E-004
  -16.617247377999320        1.7276728199524388E-003   4.7543268669756857E-004
  -16.608961540363818        1.7228434299445877E-003   4.7424551285363004E-004
  -16.600675702728317        1.7180494186368031E-003   4.7306762978039296E-004
  -16.592389865092812        1.7132905284018354E-003   4.7189897189495351E-004
  -16.584104027457315        1.7085665043166066E-003   4.7073947431373794E-004
  -16.575818189821810        1.7038770941306817E-003   4.6958907284443287E-004
  -16.567532352186308        1.6992220482352914E-003   4.6844770397803107E-004
  -16.559246514550807        1.6946011196326514E-003   4.6731530488099680E-004
  -16.550960676915302        1.6900140639058488E-003   4.6619181338753254E-004
  -16.542674839279805        1.6854606391890710E-003   4.6507716799196744E-004
  -16.534389001644300        1.6809406061382350E-003   4.6397130784122851E-004
  -16.526103164008799        1.6764537279021423E-003   4.6287417272745728E-004
  -16.517817326373297        1.6719997700938613E-003   4.6178570308068133E-004
  -16.509531488737792        1.6675785007626762E-003   4.6070583996163307E-004
  -16.501245651102295        1.6631896903663349E-003   4.5963452505464256E-004
  -16.492959813466790        1.6588331117436948E-003   4.5857170066063228E-004
  -16.484673975831289        1.6545085400877686E-003   4.5751730969022415E-004
  -16.476388138195787        1.6502157529191183E-003   4.5647129565692208E-004
  -16.468102300560282        1.6459545300596401E-003   4.5543360267040733E-004
  -16.459816462924781        1.6417246536067237E-003   4.5440417542991809E-004
  -16.451530625289280        1.6375259079076841E-003   4.5338295921771942E-004
  -16.443244787653779        1.6333580795346902E-003   4.5236989989266835E-004
  -16.434958950018277        1.6292209572598801E-003   4.5136494388386874E-004
  -16.426673112382773        1.6251143320309650E-003   4.5036803818440820E-004
  -16.418387274747271        1.6210379969470369E-003   4.4937913034518606E-004
  -16.410101437111770        1.6169917472347941E-003   4.4839816846881802E-004
  -16.401815599476265        1.6129753802250812E-003   4.4742510120365304E-004
  -16.393529761840767        1.6089886953297146E-003   4.4645987773782151E-004
  -16.385243924205263        1.6050314940186244E-003   4.4550244779341689E-004
  -16.376958086569761        1.6011035797973809E-003   4.4455276162072826E-004
  -16.368672248934260        1.5972047581849266E-003   4.4361076999255397E-004
  -16.360386411298755        1.5933348366916683E-003   4.4267642419860823E-004
  -16.352100573663257        1.5894936247978731E-003   4.4174967603998372E-004
  -16.343814736027753        1.5856809339323010E-003   4.4083047782370304E-004
  -16.335528898392251        1.5818965774512042E-003   4.3991878235734435E-004
  -16.327243060756750        1.5781403706175594E-003   4.3901454294373614E-004
  -16.318957223121245        1.5744121305805621E-003   4.3811771337572201E-004
  -16.310671385485747        1.5707116763554743E-003   4.3722824793100451E-004
  -16.302385547850243        1.5670388288036412E-003   4.3634610136704215E-004
  -16.294099710214741        1.5633934106128896E-003   4.3547122891605223E-004
  -16.285813872579240        1.5597752462780954E-003   4.3460358628003373E-004
  -16.277528034943735        1.5561841620820359E-003   4.3374312962588538E-004
  -16.269242197308238        1.5526199860765528E-003   4.3288981558059616E-004
  -16.260956359672733        1.5490825480638805E-003   4.3204360122648419E-004
  -16.252670522037231        1.5455716795782890E-003   4.3120444409649669E-004
  -16.244384684401730        1.5420872138679547E-003   4.3037230216959435E-004
  -16.236098846766225        1.5386289858770638E-003   4.2954713386618421E-004
  -16.227813009130728        1.5351968322281564E-003   4.2872889804360451E-004
  -16.219527171495223        1.5317905912047081E-003   4.2791755399170260E-004
  -16.211241333859721        1.5284101027339310E-003   4.2711306142842378E-004
  -16.202955496224220        1.5250552083698559E-003   4.2631538049551370E-004
  -16.194669658588715        1.5217257512765646E-003   4.2552447175423403E-004
  -16.186383820953218        1.5184215762116830E-003   4.2474029618116147E-004
  -16.178097983317713        1.5151425295100833E-003   4.2396281516402889E-004
  -16.169812145682211        1.5118884590678405E-003   4.2319199049763422E-004
  -16.161526308046710        1.5086592143263293E-003   4.2242778437979702E-004
  -16.153240470411205        1.5054546462565663E-003   4.2167015940736477E-004
  -16.144954632775704        1.5022746073438142E-003   4.2091907857228574E-004
  -16.136668795140203        1.4991189515722733E-003   4.2017450525772205E-004
  -16.128382957504702        1.4959875344100733E-003   4.1943640323422029E-004
  -16.120097119869200        1.4928802127944091E-003   4.1870473665593552E-004
  -16.111811282233695        1.4897968451169140E-003   4.1797947005689344E-004
  -16.103525444598194        1.4867372912091825E-003   4.1726056834732539E-004
  -16.095239606962693        1.4837014123284975E-003   4.1654799681002837E-004
  -16.086953769327188        1.4806890711437637E-003   4.1584172109678322E-004
  -16.078667931691690        1.4777001317216032E-003   4.1514170722483333E-004
  -16.070382094056185        1.4747344595126624E-003   4.1444792157338057E-004
  -16.062096256420684        1.4717919213380248E-003   4.1376033088016034E-004
  -16.053810418785183        1.4688723853758970E-003   4.1307890223803400E-004
  -16.045524581149678        1.4659757211484331E-003   4.1240360309165777E-004
  -16.037238743514180        1.4631017995087050E-003   4.1173440123416392E-004
  -16.028952905878675        1.4602504926278350E-003   4.1107126480389810E-004
  -16.020667068243174        1.4574216739823877E-003   4.1041416228122102E-004
  -16.012381230607673        1.4546152183418136E-003   4.0976306248531439E-004
  -16.004095392972168        1.4518310017561174E-003   4.0911793457106194E-004
  -15.995809555336669        1.4490689015436908E-003   4.0847874802595714E-004
  -15.987523717701166        1.4463287962792532E-003   4.0784547266705089E-004
  -15.979237880065664        1.4436105657820364E-003   4.0721807863794608E-004
  -15.970952042430163        1.4409140911040284E-003   4.0659653640582813E-004
  -15.962666204794660        1.4382392545184346E-003   4.0598081675854688E-004
  -15.954380367159159        1.4355859395082484E-003   4.0537089080170535E-004
  -15.946094529523656        1.4329540307550456E-003   4.0476672995583621E-004
  -15.937808691888154        1.4303434141277917E-003   4.0416830595356483E-004
  -15.929522854252651        1.4277539766719297E-003   4.0357559083685138E-004
  -15.921237016617150        1.4251856065985544E-003   4.0298855695425069E-004
  -15.912951178981649        1.4226381932736915E-003   4.0240717695819942E-004
  -15.904665341346146        1.4201116272077781E-003   4.0183142380236132E-004
  -15.896379503710644        1.4176058000452592E-003   4.0126127073899782E-004
  -15.888093666075141        1.4151206045542959E-003   4.0069669131637624E-004
  -15.879807828439640        1.4126559346166444E-003   4.0013765937619618E-004
  -15.871521990804139        1.4102116852176380E-003   3.9958414905108194E-004
  -15.863236153168636        1.4077877524363166E-003   3.9903613476208156E-004
  -15.854950315533134        1.4053840334356795E-003   3.9849359121621475E-004
  -15.846664477897631        1.4030004264530668E-003   3.9795649340404482E-004
  -15.838378640262130        1.4006368307906633E-003   3.9742481659728779E-004
  -15.830092802626627        1.3982931468061244E-003   3.9689853634645403E-004
  -15.821806964991126        1.3959692759033364E-003   3.9637762847852395E-004
  -15.813521127355624        1.3936651205232724E-003   3.9586206909463987E-004
  -15.805235289720121        1.3913805841350097E-003   3.9535183456785916E-004
  -15.796949452084620        1.3891155712268423E-003   3.9484690154090949E-004
  -15.788663614449117        1.3868699872974558E-003   3.9434724692397999E-004
  -15.780377776813616        1.3846437388473415E-003   3.9385284789256192E-004
  -15.772091939178113        1.3824367333701841E-003   3.9336368188529257E-004
  -15.763806101542611        1.3802488793444934E-003   3.9287972660184727E-004
  -15.755520263907110        1.3780800862252180E-003   3.9240096000084607E-004
  -15.747234426271607        1.3759302644356095E-003   3.9192736029781131E-004
  -15.738948588636106        1.3737993253590249E-003   3.9145890596311845E-004
  -15.730662751000603        1.3716871813310024E-003   3.9099557572001105E-004
  -15.722376913365101        1.3695937456313413E-003   3.9053734854261962E-004
  -15.714091075729600        1.3675189324763304E-003   3.9008420365402243E-004
  -15.705805238094097        1.3654626570110283E-003   3.8963612052431276E-004
  -15.697519400458596        1.3634248353017187E-003   3.8919307886872310E-004
  -15.689233562823093        1.3614053843284074E-003   3.8875505864574566E-004
