# detuning (MHz)             polarized                 unpolarized
  -4.2423834013566246        1.8444719977079065E-002   4.5449564469919003E-003
  -4.2396169302765099        1.8508775597554990E-002   4.5613536227168249E-003
  -4.2368504591963942        1.8573353359362894E-002   4.5778806529587698E-003
  -4.2340839881162795        1.8638457994294370E-002   4.5945387193477476E-003
  -4.2313175170361639        1.8704094292391588E-002   4.6113290179622211E-003
  -4.2285510459560491        1.8770267102778106E-002   4.6282527595352249E-003
  -4.2257845748759335        1.8836981334503490E-002   4.6453111696635758E-003
  -4.2230181037958188        1.8904241957402847E-002   4.6625054890210771E-003
  -4.2202516327157031        1.8972054002970092E-002   4.6798369735749756E-003
  -4.2174851616355884        1.9040422565246257E-002   4.6973068948060930E-003
  -4.2147186905554728        1.9109352801724027E-002   4.7149165399330744E-003
  -4.2119522194753580        1.9178849934264934E-002   4.7326672121398017E-003
  -4.2091857483952424        1.9248919250035901E-002   4.7505602308073533E-003
  -4.2064192773151277        1.9319566102458604E-002   4.7685969317494588E-003
  -4.2036528062350120        1.9390795912176618E-002   4.7867786674521441E-003
  -4.2008863351548973        1.9462614168039308E-002   4.8051068073175210E-003
  -4.1981198640747817        1.9535026428101749E-002   4.8235827379116943E-003
  -4.1953533929946669        1.9608038320642743E-002   4.8422078632169956E-003
  -4.1925869219145513        1.9681655545200606E-002   4.8609836048885630E-003
  -4.1898204508344365        1.9755883873625205E-002   4.8799114025152596E-003
  -4.1870539797543209        1.9830729151150996E-002   4.8989927138853350E-003
  -4.1842875086742062        1.9906197297486227E-002   4.9182290152564511E-003
  -4.1815210375940906        1.9982294307922560E-002   4.9376218016306227E-003
  -4.1787545665139758        2.0059026254463919E-002   4.9571725870338340E-003
  -4.1759880954338602        2.0136399286974953E-002   4.9768829048006252E-003
  -4.1732216243537454        2.0214419634349036E-002   4.9967543078635584E-003
  -4.1704551532736298        2.0293093605698507E-002   5.0167883690479418E-003
  -4.1676886821935151        2.0372427591564220E-002   5.0369866813716069E-003
  -4.1649222111133994        2.0452428065147868E-002   5.0573508583500806E-003
  -4.1621557400332847        2.0533101583564254E-002   5.0778825343070601E-003
  -4.1593892689531691        2.0614454789118851E-002   5.0985833646904864E-003
  -4.1566227978730543        2.0696494410604654E-002   5.1194550263942203E-003
  -4.1538563267929387        2.0779227264625440E-002   5.1404992180854514E-003
  -4.1510898557128240        2.0862660256939721E-002   5.1617176605378854E-003
  -4.1483233846327083        2.0946800383831447E-002   5.1831120969710537E-003
  -4.1455569135525936        2.1031654733503439E-002   5.2046842933956032E-003
  -4.1427904424724780        2.1117230487497533E-002   5.2264360389648427E-003
  -4.1400239713923632        2.1203534922138681E-002   5.2483691463326198E-003
  -4.1372575003122485        2.1290575410006590E-002   5.2704854520176135E-003
  -4.1344910292321329        2.1378359421433835E-002   5.2927868167744647E-003
  -4.1317245581520181        2.1466894526030438E-002   5.3152751259712997E-003
  -4.1289580870719025        2.1556188394237272E-002   5.3379522899744125E-003
  -4.1261916159917877        2.1646248798907388E-002   5.3608202445398385E-003
  -4.1234251449116721        2.1737083616916644E-002   5.3838809512122250E-003
  -4.1206586738315574        2.1828700830802853E-002   5.4071363977307683E-003
  -4.1178922027514417        2.1921108530437081E-002   5.4305885984429550E-003
  -4.1151257316713270        2.2014314914724314E-002   5.4542395947256659E-003
  -4.1123592605912114        2.2108328293335630E-002   5.4780914554141916E-003
  -4.1095927895110966        2.2203157088473337E-002   5.5021462772391165E-003
  -4.1068263184309810        2.2298809836668560E-002   5.5264061852714902E-003
  -4.1040598473508663        2.2395295190612001E-002   5.5508733333760390E-003
  -4.1012933762707506        2.2492621921019532E-002   5.5755499046730352E-003
  -4.0985269051906359        2.2590798918532131E-002   5.6004381120087461E-003
  -4.0957604341105203        2.2689835195652694E-002   5.6255401984347244E-003
  -4.0929939630304055        2.2789739888717044E-002   5.6508584376959940E-003
  -4.0902274919502899        2.2890522259905011E-002   5.6763951347286803E-003
  -4.0874610208701752        2.2992191699287363E-002   5.7021526261668348E-003
  -4.0846945497900595        2.3094757726912298E-002   5.7281332808589115E-003
  -4.0819280787099448        2.3198229994932585E-002   5.7543395003941747E-003
  -4.0791616076298292        2.3302618289771346E-002   5.7807737196389312E-003
  -4.0763951365497144        2.3407932534330544E-002   5.8074384072831099E-003
  -4.0736286654695988        2.3514182790242096E-002   5.8343360663973892E-003
  -4.0708621943894840        2.3621379260161127E-002   5.8614692350008966E-003
  -4.0680957233093684        2.3729532290104067E-002   5.8888404866397348E-003
  -4.0653292522292537        2.3838652371831762E-002   5.9164524309769026E-003
  -4.0625627811491380        2.3948750145278606E-002   5.9443077143934309E-003
  -4.0597963100690233        2.4059836401029554E-002   5.9724090206013606E-003
  -4.0570298389889077        2.4171922082843782E-002   6.0007590712683042E-003
  -4.0542633679087929        2.4285018290229086E-002   6.0293606266545452E-003
  -4.0514968968286773        2.4399136281066363E-002   6.0582164862624053E-003
  -4.0487304257485626        2.4514287474284233E-002   6.0873294894981736E-003
  -4.0459639546684469        2.4630483452588149E-002   6.1167025163474005E-003
  -4.0431974835883322        2.4747735965242060E-002   6.1463384880631440E-003
  -4.0404310125082166        2.4866056930905104E-002   6.1762403678679361E-003
  -4.0376645414281018        2.4985458440525379E-002   6.2064111616697299E-003
  -4.0348980703479862        2.5105952760289783E-002   6.2368539187917281E-003
  -4.0321315992678715        2.5227552334633710E-002   6.2675717327171539E-003
  -4.0293651281877558        2.5350269789310785E-002   6.2985677418485736E-003
  -4.0265986571076411        2.5474117934523061E-002   6.3298451302823706E-003
  -4.0238321860275255        2.5599109768115108E-002   6.3614071285990744E-003
  -4.0210657149474107        2.5725258478831767E-002   6.3932570146690796E-003
  -4.0182992438672951        2.5852577449641867E-002   6.4253981144750732E-003
  -4.0155327727871803        2.5981080261129001E-002   6.4578338029507194E-003
  -4.0127663017070647        2.6110780694951145E-002   6.4905675048365103E-003
  -4.0099998306269500        2.6241692737370537E-002   6.5236026955529788E-003
  -4.0072333595468344        2.6373830582855719E-002   6.5569429020916102E-003
  -4.0044668884667196        2.6507208637756945E-002   6.5905917039240456E-003
  -4.0017004173866040        2.6641841524056832E-002   6.6245527339297621E-003
  -3.9989339463064892        2.6777744083198256E-002   6.6588296793428405E-003
  -3.9961674752263736        2.6914931379991493E-002   6.6934262827184334E-003
  -3.9934010041462589        2.7053418706601280E-002   6.7283463429186965E-003
  -3.9906345330661432        2.7193221586616259E-002   6.7635937161195370E-003
  -3.9878680619860285        2.7334355779204657E-002   6.7991723168380844E-003
  -3.9851015909059129        2.7476837283354365E-002   6.8350861189814720E-003
  -3.9823351198257981        2.7620682342202479E-002   6.8713391569175499E-003
  -3.9795686487456825        2.7765907447456099E-002   6.9079355265680639E-003
  -3.9768021776655678        2.7912529343904303E-002   6.9448793865245278E-003
  -3.9740357065854521        2.8060565034026975E-002   6.9821749591878236E-003
  -3.9712692355053374        2.8210031782698965E-002   7.0198265319314822E-003
  -3.9685027644252218        2.8360947121995262E-002   7.0578384582899254E-003
  -3.9657362933451070        2.8513328856097645E-002   7.0962151591716345E-003
  -3.9629698222649914        2.8667195066305006E-002   7.1349611240981636E-003
  -3.9602033511848767        2.8822564116152055E-002   7.1740809124694258E-003
  -3.9574368801047619        2.8979454656635553E-002   7.2135791548563590E-003
  -3.9546704090246463        2.9137885631554419E-002   7.2534605543208581E-003
  -3.9519039379445315        2.9297876282963597E-002   7.2937298877642949E-003
  -3.9491374668644159        2.9459446156745721E-002   7.3343920073050406E-003
  -3.9463709957843012        2.9622615108303781E-002   7.3754518416857436E-003
  -3.9436045247041855        2.9787403308376214E-002   7.4169143977110361E-003
  -3.9408380536240708        2.9953831248979105E-002   7.4587847617164447E-003
  -3.9380715825439552        3.0121919749478046E-002   7.5010681010694059E-003
  -3.9353051114638404        3.0291689962792381E-002   7.5437696657029880E-003
  -3.9325386403837248        3.0463163381734982E-002   7.5868947896830718E-003
  -3.9297721693036101        3.0636361845492739E-002   7.6304488928100661E-003
  -3.9270056982234944        3.0811307546248227E-002   7.6744374822559497E-003
  -3.9242392271433797        3.0988023035948976E-002   7.7188661542372224E-003
  -3.9214727560632641        3.1166531233226286E-002   7.7637405957252624E-003
  -3.9187062849831493        3.1346855430467280E-002   7.8090665861940195E-003
  -3.9159398139030337        3.1529019301046200E-002   7.8548499994074480E-003
  -3.9131733428229190        3.1713046906714615E-002   7.9010968052460554E-003
  -3.9104068717428033        3.1898962705160322E-002   7.9478130715748743E-003
  -3.9076404006626886        3.2086791557733432E-002   7.9950049661530291E-003
  -3.9048739295825730        3.2276558737348381E-002   8.0426787585864880E-003
  -3.9021074585024582        3.2468289936563442E-002   8.0908408223248334E-003
  -3.8993409874223426        3.2662011275843936E-002   8.1394976367032117E-003
  -3.8965745163422278        3.2857749312012560E-002   8.1886557890304360E-003
  -3.8938080452621122        3.3055531046893342E-002   8.2383219767251867E-003
  -3.8910415741819975        3.3255383936151010E-002   8.2885030095001255E-003
  -3.8882751031018818        3.3457335898336556E-002   8.3392058115969586E-003
  -3.8855086320217671        3.3661415324136003E-002   8.3904374240718841E-003
  -3.8827421609416515        3.3867651085836517E-002   8.4422050071343274E-003
  -3.8799756898615367        3.4076072547008403E-002   8.4945158425393016E-003
  -3.8772092187814211        3.4286709572413018E-002   8.5473773360352900E-003
  -3.8744427477013064        3.4499592538139882E-002   8.6007970198688343E-003
  -3.8716762766211907        3.4714752341981486E-002   8.6547825553476478E-003
  -3.8689098055410760        3.4932220414048185E-002   8.7093417354631563E-003
  -3.8661433344609604        3.5152028727634857E-002   8.7644824875749427E-003
  -3.8633768633808456        3.5374209810340042E-002   8.8202128761578191E-003
  -3.8606103923007300        3.5598796755449566E-002   8.8765411056137451E-003
  -3.8578439212206153        3.5825823233586747E-002   8.9334755231500300E-003
  -3.8550774501404996        3.6055323504641634E-002   8.9910246217258551E-003
  -3.8523109790603849        3.6287332429980890E-002   9.0491970430685246E-003
  -3.8495445079802693        3.6521885484951395E-002   9.1080015807618094E-003
  -3.8467780369001545        3.6759018771679482E-002   9.1674471834076177E-003
  -3.8440115658200389        3.6998769032180835E-002   9.2275429578638664E-003
  -3.8412450947399241        3.7241173661782805E-002   9.2882981725598800E-003
  -3.8384786236598085        3.7486270722870578E-002   9.3497222608913758E-003
  -3.8357121525796938        3.7734098958966823E-002   9.4118248246978994E-003
  -3.8329456814995781        3.7984697809151750E-002   9.4746156378241950E-003
  -3.8301792104194634        3.8238107422834199E-002   9.5381046497681459E-003
  -3.8274127393393478        3.8494368674882914E-002   9.6023019894175398E-003
  -3.8246462682592330        3.8753523181126487E-002   9.6672179688781119E-003
  -3.8218797971791174        3.9015613314235927E-002   9.7328630873953961E-003
  -3.8191133260990027        3.9280682219995644E-002   9.7992480353729164E-003
  -3.8163468550188870        3.9548773833975884E-002   9.8663836984891288E-003
  -3.8135803839387723        3.9819932898618716E-002   9.9342811619165545E-003
  -3.8108139128586567        4.0094204980746818E-002   1.0002951714645004E-002
  -3.8080474417785419        4.0371636489507340E-002   1.0072406853912284E-002
  -3.8052809706984263        4.0652274694763894E-002   1.0142658289745490E-002
  -3.8025144996183116        4.0936167745948500E-002   1.0213717949615489E-002
  -3.7997480285381959        4.1223364691386613E-002   1.0285597983208383E-002
  -3.7969815574580812        4.1513915498107484E-002   1.0358310767316409E-002
  -3.7942150863779656        4.1807871072154015E-002   1.0431868910852458E-002
  -3.7914486152978508        4.2105283279407366E-002   1.0506285259990970E-002
  -3.7886821442177352        4.2406204966940197E-002   1.0581572903439690E-002
  -3.7859156731376205        4.2710689984910115E-002   1.0657745177844437E-002
  -3.7831492020575057        4.3018793209014770E-002   1.0734815673332459E-002
  -3.7803827309773901        4.3330570563520139E-002   1.0812798239197147E-002
  -3.7776162598972753        4.3646079044878848E-002   1.0891706989728170E-002
  -3.7748497888171597        4.3965376745956852E-002   1.0971556310191730E-002
  -3.7720833177370450        4.4288522880884230E-002   1.1052360862964876E-002
  -3.7693168466569293        4.4615577810550332E-002   1.1134135593828219E-002
  -3.7665503755768146        4.4946603068757647E-002   1.1216895738421757E-002
  -3.7637839044966990        4.5281661389058481E-002   1.1300656828868553E-002
  -3.7610174334165842        4.5620816732288828E-002   1.1385434700570605E-002
  -3.7582509623364686        4.5964134314825079E-002   1.1471245499182917E-002
  -3.7554844912563539        4.6311680637580011E-002   1.1558105687769563E-002
  -3.7527180201762382        4.6663523515760551E-002   1.1646032054148384E-002
  -3.7499515490961235        4.7019732109413348E-002   1.1735041718428780E-002
  -3.7471850780160079        4.7380376954772888E-002   1.1825152140748514E-002
  -3.7444186069358931        4.7745529996445629E-002   1.1916381129215845E-002
  -3.7416521358557775        4.8115264620445769E-002   1.2008746848062322E-002
  -3.7388856647756628        4.8489655688114995E-002   1.2102267826012689E-002
  -3.7361191936955471        4.8868779570944473E-002   1.2196962964878148E-002
  -3.7333527226154324        4.9252714186332987E-002   1.2292851548379833E-002
  -3.7305862515353168        4.9641539034306036E-002   1.2389953251209519E-002
  -3.7278197804552020        5.0035335235220697E-002   1.2488288148332947E-002
  -3.7250533093750864        5.0434185568492385E-002   1.2587876724545963E-002
  -3.7222868382949716        5.0838174512366836E-002   1.2688739884287287E-002
  -3.7195203672148560        5.1247388284775972E-002   1.2790898961719281E-002
  -3.7167538961347413        5.1661914885299455E-002   1.2894375731081226E-002
  -3.7139874250546256        5.2081844138278183E-002   1.2999192417325972E-002
  -3.7112209539745109        5.2507267737102424E-002   1.3105371707047175E-002
  -3.7084544828943953        5.2938279289714708E-002   1.3212936759705286E-002
  -3.7056880118142805        5.3374974365366201E-002   1.3321911219162777E-002
  -3.7029215407341649        5.3817450542659101E-002   1.3432319225536553E-002
  -3.7001550696540502        5.4265807458916217E-002   1.3544185427377599E-002
  -3.6973885985739345        5.4720146860921325E-002   1.3657534994188215E-002
  -3.6946221274938198        5.5180572657061951E-002   1.3772393629285362E-002
  -3.6918556564137042        5.5647190970929399E-002   1.3888787583023405E-002
  -3.6890891853335894        5.6120110196407599E-002   1.4006743666383478E-002
  -3.6863227142534738        5.6599441054307809E-002   1.4126289264944311E-002
  -3.6835562431733591        5.7085296650585135E-002   1.4247452353242936E-002
  -3.6807897720932434        5.7577792536193953E-002   1.4370261509539552E-002
  -3.6780233010131287        5.8077046768622367E-002   1.4494745930996490E-002
  -3.6752568299330131        5.8583179975170978E-002   1.4620935449286710E-002
  -3.6724903588528983        5.9096315418010678E-002   1.4748860546641785E-002
  -3.6697238877727827        5.9616579061089893E-002   1.4878552372355181E-002
  -3.6669574166926679        6.0144099638938055E-002   1.5010042759753723E-002
  -3.6641909456125523        6.0679008727427389E-002   1.5143364243651251E-002
  -3.6614244745324376        6.1221440816550003E-002   1.5278550078299919E-002
  -3.6586580034523219        6.1771533385274441E-002   1.5415634255854080E-002
  -3.6558915323722072        6.2329426978542775E-002   1.5554651525361580E-002
  -3.6531250612920916        6.2895265286474780E-002   1.5695637412300290E-002
  -3.6503585902119768        6.3469195225847472E-002   1.5838628238674862E-002
  -3.6475921191318612        6.4051367023916853E-002   1.5983661143691871E-002
  -3.6448256480517465        6.4641934304654661E-002   1.6130774105030273E-002
  -3.6420591769716308        6.5241054177476276E-002   1.6280005960726346E-002
  -3.6392927058915161        6.5848887328528852E-002   1.6431396431690386E-002
  -3.6365262348114005        6.6465598114628058E-002   1.6584986144876607E-002
  -3.6337597637312857        6.7091354659911895E-002   1.6740816657123587E-002
  -3.6309932926511701        6.7726328955304838E-002   1.6898930479687917E-002
  -3.6282268215710554        6.8370696960870489E-002   1.7059371103490564E-002
  -3.6254603504909397        6.9024638711145461E-002   1.7222183025098842E-002
  -3.6226938794108250        6.9688338423537971E-002   1.7387411773465478E-002
  -3.6199274083307094        7.0361984609894027E-002   1.7555103937448174E-002
  -3.6171609372505946        7.1045770191314958E-002   1.7725307194132608E-002
  -3.6143944661704790        7.1739892616333234E-002   1.7898070337984531E-002
  -3.6116279950903643        7.2444553982541501E-002   1.8073443310853844E-002
  -3.6088615240102486        7.3159961161784345E-002   1.8251477232858814E-002
  -3.6060950529301339        7.3886325929010135E-002   1.8432224434174090E-002
  -3.6033285818500191        7.4623865094901320E-002   1.8615738487751800E-002
  -3.6005621107699035        7.5372800642388590E-002   1.8802074243002190E-002
  -3.5977956396897888        7.6133359867164116E-002   1.8991287860462142E-002
  -3.5950291686096731        7.6905775522314493E-002   1.9183436847482048E-002
  -3.5922626975295584        7.7690285967192949E-002   1.9378580094959453E-002
  -3.5894962264494428        7.8487135320648743E-002   1.9576777915151330E-002
  -3.5867297553693280        7.9296573618745300E-002   1.9778092080594334E-002
  -3.5839632842892124        8.0118856977098571E-002   1.9982585864168928E-002
  -3.5811968132090977        8.0954247757953859E-002   2.0190324080335078E-002
  -3.5784303421289820        8.1803014742153360E-002   2.0401373127578049E-002
  -3.5756638710488673        8.2665433306114200E-002   2.0615801032094008E-002
  -3.5728973999687517        8.3541785603972588E-002   2.0833677492754585E-002
  -3.5701309288886369        8.4432360755020197E-002   2.1055073927381835E-002
  -3.5673644578085213        8.5337455036589946E-002   2.1280063520373194E-002
  -3.5645979867284066        8.6257372082531883E-002   2.1508721271710815E-002
  -3.5618315156482909        8.7192423087426876E-002   2.1741124047393975E-002
  -3.5590650445681762        8.8142927016692588E-002   2.1977350631331972E-002
  -3.5562985734880606        8.9109210822732182E-002   2.2217481778735906E-002
  -3.5535321024079458        9.0091609667275793E-002   2.2461600271047787E-002
  -3.5507656313278302        9.1090467150079957E-002   2.2709790972447345E-002
  -3.5479991602477154        9.2106135544124279E-002   2.2962140887974061E-002
  -3.5452326891675998        9.3138976037481808E-002   2.3218739223305963E-002
  -3.5424662180874851        9.4189358981999122E-002   2.3479677446233801E-002
  -3.5396997470073694        9.5257664148956547E-002   2.3745049349870713E-002
  -3.5369332759272547        9.6344280991855116E-002   2.4014951117637143E-002
  -3.5341668048471391        9.7449608916489946E-002   2.4289481390060583E-002
  -3.5314003337670243        9.8574057558451486E-002   2.4568741333428162E-002
  -3.5286338626869087        9.9718047068214993E-002   2.4852834710332550E-002
  -3.5258673916067940       0.10088200840395155        2.5141867952146752E-002
  -3.5231009205266783       0.10206638363220928        2.5435950233466034E-002
  -3.5203344494465636       0.10327162623658701        2.5735193548551451E-002
  -3.5175679783664480       0.10449820143454876        2.6039712789811133E-002
  -3.5148015072863332       0.10574658650246925        2.6349625828348728E-002
  -3.5120350362062176       0.10701727110905045        2.6665053596612327E-002
  -3.5092685651261029       0.10831075765718406        2.6986120173170109E-002
  -3.5065020940459872       0.10962756163436452        2.7312952869638519E-002
  -3.5037356229658725       0.11096821197171235        2.7645682319785293E-002
  -3.5009691518857569       0.11233325141167645        2.7984442570825798E-002
  -3.4982026808056421       0.11372323688443665        2.8329371176925900E-002
  -3.4954362097255265       0.11513873989304819        2.8680609294923776E-002
  -3.4926697386454117       0.11658034690729148        2.9038301782269793E-002
  -3.4899032675652961       0.11804865976622637        2.9402597297190317E-002
  -3.4871367964851814       0.11954429608936275        2.9773648401059241E-002
  -3.4843703254050657       0.12106788969637121        3.0151611662966628E-002
  -3.4816038543249510       0.12262009103519271        3.0536647766458550E-002
  -3.4788373832448354       0.12420156761837932        3.0928921618413555E-002
  -3.4760709121647206       0.12581300446744859        3.1328602460013358E-002
  -3.4733044410846050       0.12745510456498882        3.1735863979751554E-002
  -3.4705379700044903       0.12912858931418233        3.2150884428410464E-002
  -3.4677714989243746       0.13083419900538223        3.2573846735927246E-002
  -3.4650050278442599       0.13257269328926977        3.3004938630046179E-002
  -3.4622385567641443       0.13434485165609716        3.3444352756647922E-002
  -3.4594720856840295       0.13615147392037708        3.3892286801613790E-002
  -3.4567056146039139       0.13799338071035963        3.4348943614078455E-002
  -3.4539391435237992       0.13987141396147329        3.4814531330884635E-002
  -3.4511726724436835       0.14178643741285613        3.5289263502043255E-002
  -3.4484062013635688       0.14373933710593950        3.5773359216963299E-002
  -3.4456397302834532       0.14573102188395759        3.6267043231193730E-002
  -3.4428732592033384       0.14776242389107855        3.6770546093380339E-002
  -3.4401067881232228       0.14983449906973642        3.7284104272109708E-002
  -3.4373403170431081       0.15194822765454780        3.7807960282269189E-002
  -3.4345738459629924       0.15410461466103370        3.8342362810510733E-002
  -3.4318073748828777       0.15630469036715128        3.8887566839357207E-002
  -3.4290409038027629       0.15854951078545526        3.9443833769445304E-002
  -3.4262744327226473       0.16084015812344371        4.0011431539331871E-002
  -3.4235079616425326       0.16317774122940618        4.0590634742242920E-002
  -3.4207414905624169       0.16556339602083034        4.1181724739072702E-002
  -3.4179750194823022       0.16799828589209825        4.1784989766866190E-002
  -3.4152085484021866       0.17048360209791003        4.2400725041951061E-002
  -3.4124420773220718       0.17302056410851840        4.3029232856790993E-002
  -3.4096756062419562       0.17561041993248699        4.3670822669552273E-002
  -3.4069091351618415       0.17825444640227109        4.4325811185269515E-002
  -3.4041426640817258       0.18095394941751863        4.4994522427400735E-002
  -3.4013761930016111       0.18371026414049549        4.5677287798439131E-002
  -3.3986097219214955       0.18652475513757341        4.6374446128140290E-002
  -3.3958432508413807       0.18939881646013909        4.7086343707776798E-002
  -3.3930767797612651       0.19233387165778593        4.7813334308710556E-002
  -3.3903103086811504       0.19533137371597173        4.8555779183406589E-002
  -3.3875438376010347       0.19839280490972944        4.9314047046865254E-002
  -3.3847773665209200       0.20151967656429765        5.0088514036265866E-002
  -3.3820108954408044       0.20471352871283660        5.0879563646445927E-002
  -3.3792444243606896       0.20797592964058748        5.1687586638630448E-002
  -3.3764779532805740       0.21130847530405808        5.2512980919634078E-002
  -3.3737114822004592       0.21471278861290230        5.3356151388525688E-002
  -3.3709450111203436       0.21819051856130905        5.4217509747525261E-002
  -3.3681785400402289       0.22174333919471689        5.5097474273650020E-002
  -3.3654120689601132       0.22537294839672123        5.5996469547374784E-002
  -3.3626455978799985       0.22908106647995896        5.6914926134295211E-002
  -3.3598791267998829       0.23286943456372111        5.7853280215509340E-002
  -3.3571126557197681       0.23673981271990635        5.8811973162127898E-002
  -3.3543461846396525       0.24069397786780411        5.9791451049027257E-002
  -3.3515797135595378       0.24473372139699764        6.0792164102634327E-002
  -3.3488132424794221       0.24886084649654480        6.1814566077219829E-002
  -3.3460467713993074       0.25307716516731527        6.2859113553826493E-002
  -3.3432803003191918       0.25738449489323628        6.3926265155639664E-002
  -3.3405138292390770       0.26178465494595210        6.5016480673252205E-002
  -3.3377473581589614       0.26627946229627264        6.6130220092947556E-002
  -3.3349808870788467       0.27087072710459714        6.7267942520770091E-002
  -3.3322144159987310       0.27556024776151927        6.8430104994849084E-002
  -3.3294479449186163       0.28034980544870075        6.9617161178093898E-002
  -3.3266814738385007       0.28524115818932566        7.0829559923112087E-002
  -3.3239150027583859       0.29023603435657569        7.2067743700899148E-002
  -3.3211485316782703       0.29533612560805533        7.3332146884636656E-002
  -3.3183820605981555       0.30054307921356682        7.4623193879705604E-002
  -3.3156155895180399       0.30585848974355945        7.5941297090902721E-002
  -3.3128491184379252       0.31128389008557455        7.7286854717733319E-002
  -3.3100826473578095       0.31682074175645553        7.8660248368662991E-002
  -3.3073161762776948       0.32247042447880336        8.0061840485258579E-002
  -3.3045497051975792       0.32823422499143085        8.1491971567350038E-002
  -3.3017832341174644       0.33411332506505542        8.2950957190604580E-002
  -3.2990167630373488       0.34010878869692440        8.4439084808368065E-002
  -3.2962502919572341       0.34622154846052156        8.5956610330161609E-002
  -3.2934838208771184       0.35245239099032644        8.7503754470024869E-002
  -3.2907173497970037       0.35880194158548268        8.9080698858796881E-002
  -3.2879508787168881       0.36527064792148700        9.0687581915631199E-002
  -3.2851844076367733       0.37185876286473651        9.2324494475408359E-002
  -3.2824179365566577       0.37856632639178239        9.3991475170417393E-002
  -3.2796514654765430       0.38539314662286217        9.5688505566582316E-002
  -3.2768849943964273       0.39233877998846572        9.7415505056837895E-002
  -3.2741185233163126       0.39940251055765341        9.9172325516795834E-002
  -3.2713520522361970       0.40658332856837232       0.10095874573084762     
  -3.2685855811560822       0.41387990821253634       0.10277446560014690     
  -3.2658191100759666       0.42129058474269093       0.10461910014766321     
  -3.2630526389958519       0.42881333098221608       0.10649217333958889     
  -3.2602861679157362       0.43644573333771863       0.10839311174695863     
  -3.2575196968356215       0.44418496743001601       0.11032123807624056     
  -3.2547532257555059       0.45202777347935652       0.11227576460305427     
  -3.2519867546753911       0.45997043160061146       0.11425578654886598     
  -3.2492202835952764       0.46800873718569636       0.11626027544665618     
  -3.2464538125151607       0.47613797657246620       0.11828807254793700     
  -3.2436873414350460       0.48435290322236024       0.12033788233022183     
  -3.2409208703549304       0.49264771465228385       0.12240826617093159     
  -3.2381543992748156       0.50101603038969245       0.12449763626072585     
  -3.2353879281947000       0.50945087124303501       0.12660424983629223     
  -3.2326214571145853       0.51794464020230024       0.12872620381951344     
  -3.2298549860344696       0.52648910530584070       0.13086142995661657     
  -3.2270885149543549       0.53507538482949613       0.13300769055713077     
  -3.2243220438742393       0.54369393517164077       0.13516257493814282     
  -3.2215555727941245       0.55233454182244235       0.13732349668416285     
  -3.2187891017140089       0.56098631381695474       0.13948769183675541     
  -3.2160226306338942       0.56963768207840670       0.14165221813062776     
  -3.2132561595537785       0.57827640206019271       0.14381395539399042     
  -3.2104896884736638       0.58688956109097401       0.14596960723025751     
  -3.2077232173935482       0.59546359081722711       0.14811570409556871     
  -3.2049567463134334       0.60398428511962876       0.15024860788162944     
  -3.2021902752333178       0.61243682385449949       0.15236451810608409     
  -3.1994238041532030       0.62080580273707164       0.15445947980254451     
  -3.1966573330730874       0.62907526964067684       0.15652939318965170     
  -3.1938908619929727       0.63722876753306634       0.15857002518270891     
  -3.1911243909128570       0.64524938420936528       0.16057702279276376     
  -3.1883579198327423       0.65311980890921162       0.16254592843626556     
  -3.1855914487526267       0.66082239582494784       0.16447219715391670     
  -3.1828249776725119       0.66833923441755416       0.16635121571006417     
  -3.1800585065923963       0.67565222635940292       0.16817832351442730     
  -3.1772920355122816       0.68274316881761299       0.16994883527630425     
  -3.1745255644321659       0.68959384368161947       0.17165806526839655     
  -3.1717590933520512       0.69618611222370907       0.17330135304336514     
  -3.1689926222719356       0.70250201456527772       0.17487409041215377     
  -3.1662261511918208       0.70852387320536048       0.17637174945953704     
  -3.1634596801117052       0.71423439975531267       0.17778991134034419     
  -3.1606932090315905       0.71961680391607263       0.17912429557004717     
  -3.1579267379514748       0.72465490363633156       0.18037078949709406     
  -3.1551602668713601       0.72933323530275018       0.18152547762212887     
  -3.1523937957912445       0.73363716274160695       0.18258467041221843     
  -3.1496273247111297       0.73755298375634826       0.18354493224701743     
  -3.1468608536310141       0.74106803289122991       0.18440310812923971     
  -3.1440943825508993       0.74417077909911900       0.18515634879435733     
  -3.1413279114707837       0.74685091700384787       0.18580213386449240     
  -3.1385614403906690       0.74909945048539928       0.18633829270918054     
  -3.1357949693105533       0.75090876738038626       0.18676302270093320     
  -3.1330284982304386       0.75227270418072512       0.18707490458607468     
  -3.1302620271503230       0.75318659972941560       0.18727291473059882     
  -3.1274955560702082       0.75364733705191944       0.18735643404594191     
  -3.1247290849900926       0.75365337262321730       0.18732525344977138     
  -3.1219626139099779       0.75320475254999608       0.18717957577075189     
  -3.1191961428298622       0.75230311534190342       0.18692001406267145     
  -3.1164296717497475       0.75095168115019373       0.18654758635072080     
  -3.1136632006696319       0.74915522756201691       0.18606370688975193     
  -3.1108967295895171       0.74692005224885372       0.18547017406949229     
  -3.1081302585094015       0.74425392297290482       0.18476915515359416     
  -3.1053637874292868       0.74116601565070250       0.18396316808678972     
  -3.1025973163491711       0.73766684135352723       0.18305506064611740     
  -3.0998308452690564       0.73376816328566774       0.18204798724738847     
  -3.0970643741889408       0.72948290491936485       0.18094538374588681     
  -3.0942979031088260       0.72482505057748159       0.17975094059053121     
