# detuning (MHz)             polarized                 unpolarized
  -35.915663465275088        3.7927617578965983E-003   1.2014440412752006E-003
  -35.900298475557328        3.7474533132111575E-003   1.1872373131031507E-003
  -35.884933485839561        3.7029685293939935E-003   1.1732877414601499E-003
  -35.869568496121801        3.6592876307526192E-003   1.1595891830589644E-003
  -35.854203506404033        3.6163914311537551E-003   1.1461356768640784E-003
  -35.838838516686266        3.5742613130781593E-003   1.1329214376483950E-003
  -35.823473526968506        3.5328792075376182E-003   1.1199408498138294E-003
  -35.808108537250739        3.4922275748135783E-003   1.1071884614635350E-003
  -35.792743547532979        3.4522893859801878E-003   1.0946589787143132E-003
  -35.777378557815211        3.4130481051740024E-003   1.0823472602378675E-003
  -35.762013568097444        3.3744876725776158E-003   1.0702483120207653E-003
  -35.746648578379677        3.3365924880835469E-003   1.0583572823328609E-003
  -35.731283588661917        3.2993473956079082E-003   1.0466694568950052E-003
  -35.715918598944150        3.2627376680244794E-003   1.0351802542369146E-003
  -35.700553609226390        3.2267489926913577E-003   1.0238852212368138E-003
  -35.685188619508622        3.1913674575435374E-003   1.0127800288346849E-003
  -35.669823629790855        3.1565795377266328E-003   1.0018604679115238E-003
  -35.654458640073088        3.1223720827473654E-003   9.9112244532725065E-004
  -35.639093650355328        3.0887323041185197E-003   9.8056198011032625E-004
  -35.623728660637560        3.0556477634766312E-003   9.7017519979256117E-004
  -35.608363670919800        3.0231063611518782E-003   9.5995833688274741E-004
  -35.592998681202033        2.9910963251704409E-003   9.4990772547314548E-004
  -35.577633691484266        2.9596062006710783E-003   9.4001979797325025E-004
  -35.562268701766506        2.9286248397180728E-003   9.3029108196523557E-004
  -35.546903712048739        2.8981413914933494E-003   9.2071819717607544E-004
  -35.531538722330971        2.8681452928524245E-003   9.1129785256137809E-004
  -35.516173732613211        2.8386262592281454E-003   9.0202684349623163E-004
  -35.500808742895444        2.8095742758681317E-003   8.9290204906858806E-004
  -35.485443753177677        2.7809795893918620E-003   8.8392042947102066E-004
  -35.470078763459917        2.7528326996540996E-003   8.7507902348668359E-004
  -35.454713773742149        2.7251243519020780E-003   8.6637494606565154E-004
  -35.439348784024389        2.6978455292145844E-003   8.5780538598801380E-004
  -35.423983794306622        2.6709874452109277E-003   8.4936760361003128E-004
  -35.408618804588855        2.6445415370195506E-003   8.4105892869022660E-004
  -35.393253814871088        2.6184994584950634E-003   8.3287675829194364E-004
  -35.377888825153327        2.5928530736743071E-003   8.2481855475954088E-004
  -35.362523835435560        2.5675944504614263E-003   8.1688184376508546E-004
  -35.347158845717800        2.5427158545332481E-003   8.0906421242294508E-004
  -35.331793856000033        2.5182097434558507E-003   8.0136330746941866E-004
  -35.316428866282266        2.4940687610043285E-003   7.9377683350500541E-004
  -35.301063876564498        2.4702857316775293E-003   7.8630255129673852E-004
  -35.285698886846738        2.4468536554003210E-003   7.7893827613836279E-004
  -35.270333897128971        2.4237657024060292E-003   7.7168187626600428E-004
  -35.254968907411211        2.4010152082920982E-003   7.6453127132732664E-004
  -35.239603917693444        2.3785956692422713E-003   7.5748443090196114E-004
  -35.224238927975676        2.3565007374090614E-003   7.5053937307143154E-004
  -35.208873938257916        2.3347242164501549E-003   7.4369416303656465E-004
  -35.193508948540149        2.3132600572131302E-003   7.3694691178062684E-004
  -35.178143958822389        2.2921023535627848E-003   7.3029577477651546E-004
  -35.162778969104622        2.2712453383457588E-003   7.2373895073627511E-004
  -35.147413979386855        2.2506833794872969E-003   7.1727468040144672E-004
  -35.132048989669087        2.2304109762151941E-003   7.1090124537265427E-004
  -35.116683999951327        2.2104227554063179E-003   7.0461696697705033E-004
  -35.101319010233560        2.1907134680510293E-003   6.9842020517216902E-004
  -35.085954020515800        2.1712779858313550E-003   6.9230935748491797E-004
  -35.070589030798033        2.1521112978086119E-003   6.8628285798435910E-004
  -35.055224041080265        2.1332085072165458E-003   6.8033917628712657E-004
  -35.039859051362498        2.1145648283561972E-003   6.7447681659423442E-004
  -35.024494061644738        2.0961755835887785E-003   6.6869431675821000E-004
  -35.009129071926971        2.0780362004229986E-003   6.6299024737940073E-004
  -34.993764082209211        2.0601422086937073E-003   6.5736321093050039E-004
  -34.978399092491443        2.0424892378281914E-003   6.5181184090820122E-004
  -34.963034102773676        2.0250730141974280E-003   6.4633480101109191E-004
  -34.947669113055916        2.0078893585490525E-003   6.4093078434283586E-004
  -34.932304123338149        1.9909341835192009E-003   6.3559851263974556E-004
  -34.916939133620382        1.9742034912206196E-003   6.3033673552193297E-004
  -34.901574143902621        1.9576933709042122E-003   6.2514422976720982E-004
  -34.886209154184854        1.9413999966914972E-003   6.2001979860688556E-004
  -34.870844164467087        1.9253196253756748E-003   6.1496227104284251E-004
  -34.855479174749327        1.9094485942887777E-003   6.0997050118503059E-004
  -34.840114185031560        1.8937833192327449E-003   6.0504336760874595E-004
  -34.824749195313800        1.8783202924722167E-003   6.0017977273104772E-004
  -34.809384205596032        1.8630560807868857E-003   5.9537864220558030E-004
  -34.794019215878265        1.8479873235815417E-003   5.9063892433527303E-004
  -34.778654226160498        1.8331107310517421E-003   5.8595958950226844E-004
  -34.763289236442738        1.8184230824032756E-003   5.8133962961450382E-004
  -34.747924246724970        1.8039212241236335E-003   5.7677805756840839E-004
  -34.732559257007210        1.7896020683037875E-003   5.7227390672718486E-004
  -34.717194267289443        1.7754625910085715E-003   5.6782623041413439E-004
  -34.701829277571676        1.7614998306940671E-003   5.6343410142056999E-004
  -34.686464287853909        1.7477108866704540E-003   5.5909661152780607E-004
  -34.671099298136149        1.7340929176088880E-003   5.5481287104278642E-004
  -34.655734308418381        1.7206431400908538E-003   5.5058200834689336E-004
  -34.640369318700621        1.7073588271987749E-003   5.4640316945753198E-004
  -34.625004328982854        1.6942373071464061E-003   5.4227551760206260E-004
  -34.609639339265087        1.6812759619478524E-003   5.3819823280369487E-004
  -34.594274349547327        1.6684722261238016E-003   5.3417051147894117E-004
  -34.578909359829559        1.6558235854440208E-003   5.3019156604628337E-004
  -34.563544370111799        1.6433275757047759E-003   5.2626062454571557E-004
  -34.548179380394032        1.6309817815401066E-003   5.2237693026875251E-004
  -34.532814390676265        1.6187838352659752E-003   5.1853974139865508E-004
  -34.517449400958498        1.6067314157561542E-003   5.1474833066049463E-004
  -34.502084411240737        1.5948222473489049E-003   5.1100198498077920E-004
  -34.486719421522970        1.5830540987835022E-003   5.0730000515633274E-004
  -34.471354431805210        1.5714247821656362E-003   5.0364170553214549E-004
  -34.455989442087443        1.5599321519608174E-003   5.0002641368791507E-004
  -34.440624452369676        1.5485741040149872E-003   4.9645347013302051E-004
  -34.425259462651908        1.5373485746013576E-003   4.9292222800966033E-004
  -34.409894472934148        1.5262535394927916E-003   4.8943205280390007E-004
  -34.394529483216381        1.5152870130589443E-003   4.8598232206441901E-004
  -34.379164493498621        1.5044470473873168E-003   4.8257242512869566E-004
  -34.363799503780854        1.4937317314276514E-003   4.7920176285639769E-004
  -34.348434514063086        1.4831391901588050E-003   4.7586974736981802E-004
  -34.333069524345326        1.4726675837775419E-003   4.7257580180105977E-004
  -34.317704534627559        1.4623151069085168E-003   4.6931936004585337E-004
  -34.302339544909792        1.4520799878349072E-003   4.6609986652374326E-004
  -34.286974555192032        1.4419604877489928E-003   4.6291677594451373E-004
  -34.271609565474265        1.4319549000220810E-003   4.5976955308059961E-004
  -34.256244575756497        1.4220615494933615E-003   4.5665767254539336E-004
  -34.240879586038737        1.4122787917769043E-003   4.5358061857718240E-004
  -34.225514596320970        1.4026050125864906E-003   4.5053788482864177E-004
  -34.210149606603210        1.3930386270776206E-003   4.4752897416164538E-004
  -34.194784616885443        1.3835780792061975E-003   4.4455339844728828E-004
  -34.179419627167675        1.3742218411035454E-003   4.4161067837097359E-004
  -34.164054637449908        1.3649684124670972E-003   4.3870034324235770E-004
  -34.148689647732148        1.3558163199664380E-003   4.3582193081010274E-004
  -34.133324658014381        1.3467641166642330E-003   4.3297498708123183E-004
  -34.117959668296621        1.3378103814515657E-003   4.3015906614498283E-004
  -34.102594678578853        1.3289537184973783E-003   4.2737373000102994E-004
  -34.087229688861086        1.3201927567114934E-003   4.2461854839195162E-004
  -34.071864699143319        1.3115261492209326E-003   4.2189309863982223E-004
  -34.056499709425559        1.3029525728591128E-003   4.1919696548681240E-004
  -34.041134719707792        1.2944707276675339E-003   4.1652974093967659E-004
  -34.025769729990031        1.2860793364097333E-003   4.1389102411806762E-004
  -34.010404740272264        1.2777771440969346E-003   4.1128042110646115E-004
  -33.995039750554497        1.2695629175253473E-003   4.0869754480975207E-004
  -33.979674760836737        1.2614354448245841E-003   4.0614201481226287E-004
  -33.964309771118970        1.2533935350169203E-003   4.0361345724017203E-004
  -33.948944781401202        1.2454360175872740E-003   4.0111150462723301E-004
  -33.933579791683442        1.2375617420633106E-003   3.9863579578369723E-004
  -33.918214801965675        1.2297695776056932E-003   3.9618597566834935E-004
  -33.902849812247908        1.2220584126080099E-003   3.9376169526358218E-004
  -33.887484822530148        1.2144271543062070E-003   3.9136261145342953E-004
  -33.872119832812380        1.2068747283972049E-003   3.8898838690445015E-004
  -33.856754843094620        1.1994000786665578E-003   3.8663868994942807E-004
  -33.841389853376853        1.1920021666247584E-003   3.8431319447378414E-004
  -33.826024863659086        1.1846799711521547E-003   3.8201157980464161E-004
  -33.810659873941319        1.1774324881520116E-003   3.7973353060245378E-004
  -33.795294884223559        1.1702587302117396E-003   3.7747873675516544E-004
  -33.779929894505791        1.1631577262718924E-003   3.7524689327479211E-004
  -33.764564904788031        1.1561285213028544E-003   3.7303770019640151E-004
  -33.749199915070264        1.1491701759889111E-003   3.7085086247939502E-004
  -33.733834925352497        1.1422817664196092E-003   3.6868608991105371E-004
  -33.718469935634729        1.1354623837881237E-003   3.6654309701228123E-004
  -33.703104945916969        1.1287111340965155E-003   3.6442160294548344E-004
  -33.687739956199202        1.1220271378676893E-003   3.6232133142453715E-004
  -33.672374966481442        1.1154095298638478E-003   3.6024201062679197E-004
  -33.657009976763675        1.1088574588112917E-003   3.5818337310704183E-004
  -33.641644987045908        1.1023700871314339E-003   3.5614515571344137E-004
  -33.626279997328147        1.0959465906778228E-003   3.5412709950528615E-004
  -33.610915007610380        1.0895861584790095E-003   3.5212894967262895E-004
  -33.595550017892620        1.0832879924872151E-003   3.5015045545768917E-004
  -33.580185028174853        1.0770513073325094E-003   3.4819137007799307E-004
  -33.564820038457086        1.0708753300824310E-003   3.4625145065120613E-004
  -33.549455048739318        1.0647593000069769E-003   3.4433045812164219E-004
  -33.534090059021558        1.0587024683486636E-003   3.4242815718834934E-004
  -33.518725069303791        1.0527040980977044E-003   3.4054431623479760E-004
  -33.503360079586031        1.0467634637720520E-003   3.3867870726008467E-004
  -33.487995089868264        1.0408798512022679E-003   3.3683110581164059E-004
  -33.472630100150496        1.0350525573210232E-003   3.3500129091938719E-004
  -33.457265110432729        1.0292808899572004E-003   3.3318904503132465E-004
  -33.441900120714969        1.0235641676344096E-003   3.3139415395049796E-004
  -33.426535130997202        1.0179017193738306E-003   3.2961640677331942E-004
  -33.411170141279442        1.0122928845013187E-003   3.2785559582921452E-004
  -33.395805151561675        1.0067370124586020E-003   3.2611151662154277E-004
  -33.380440161843907        1.0012334626185470E-003   3.2438396776979700E-004
  -33.365075172126147        9.9578160410427794E-004   3.2267275095300315E-004
  -33.349710182408380        9.9038081561221114E-004   3.2097767085433434E-004
  -33.334345192690613        9.8503048523876390E-004   3.1929853510688543E-004
  -33.318980202972853        9.7973001031076206E-004   3.1763515424058496E-004
  -33.303615213255085        9.7447879721935756E-004   3.1598734163022584E-004
  -33.288250223537318        9.6927626125748725E-004   3.1435491344457479E-004
  -33.272885233819558        9.6412182646066550E-004   3.1273768859654740E-004
  -33.257520244101791        9.5901492545111288E-004   3.1113548869441185E-004
  -33.242155254384031        9.5395499928514641E-004   3.0954813799400873E-004
  -33.226790264666263        9.4894149730367938E-004   3.0797546335195456E-004
  -33.211425274948496        9.4397387698582171E-004   3.0641729417980347E-004
  -33.196060285230729        9.3905160380553757E-004   3.0487346239916311E-004
  -33.180695295512969        9.3417415109116764E-004   3.0334380239771319E-004
  -33.165330305795202        9.2934099988787049E-004   3.0182815098613047E-004
  -33.149965316077441        9.2455163882287721E-004   3.0032634735589270E-004
  -33.134600326359674        9.1980556397343067E-004   2.9883823303792397E-004
  -33.119235336641907        9.1510227873747689E-004   2.9736365186209927E-004
  -33.103870346924140        9.1044129370691437E-004   2.9590244991754231E-004
  -33.088505357206380        9.0582212654342247E-004   2.9445447551373970E-004
  -33.073140367488612        9.0124430185677140E-004   2.9301957914242482E-004
  -33.057775377770852        8.9670735108559685E-004   2.9159761344022629E-004
  -33.042410388053085        8.9221081238050970E-004   2.9018843315206492E-004
  -33.027045398335318        8.8775423048960964E-004   2.8879189509527459E-004
  -33.011680408617558        8.8333715664619904E-004   2.8740785812443197E-004
  -32.996315418899790        8.7895914845874824E-004   2.8603618309689207E-004
  -32.980950429182030        8.7461976980307565E-004   2.8467673283899097E-004
  -32.965585439464263        8.7031859071657366E-004   2.8332937211292015E-004
  -32.950220449746496        8.6605518729459304E-004   2.8199396758425140E-004
  -32.934855460028729        8.6182914158879520E-004   2.8067038779008786E-004
  -32.919490470310969        8.5764004150753451E-004   2.7935850310785161E-004
  -32.904125480593201        8.5348748071814953E-004   2.7805818572465866E-004
  -32.888760490875441        8.4937105855118194E-004   2.7676930960730920E-004
  -32.873395501157674        8.4529037990643461E-004   2.7549175047283546E-004
  -32.858030511439907        8.4124505516083544E-004   2.7422538575963914E-004
  -32.842665521722139        8.3723470007810591E-004   2.7297009459917044E-004
  -32.827300532004379        8.3325893572015210E-004   2.7172575778815401E-004
  -32.811935542286612        8.2931738836012194E-004   2.7049225776134298E-004
  -32.796570552568852        8.2540968939720375E-004   2.6926947856480225E-004
  -32.781205562851085        8.2153547527294532E-004   2.6805730582968914E-004
  -32.765840573133318        8.1769438738927365E-004   2.6685562674653849E-004
  -32.750475583415557        8.1388607202798459E-004   2.6566433004003381E-004
  -32.735110593697790        8.1011018027177164E-004   2.6448330594424659E-004
  -32.719745603980023        8.0636636792679427E-004   2.6331244617835493E-004
  -32.704380614262263        8.0265429544663350E-004   2.6215164392280735E-004
  -32.689015624544496        7.9897362785773403E-004   2.6100079379593935E-004
  -32.673650634826728        7.9532403468619297E-004   2.5985979183101903E-004
  -32.658285645108968        7.9170518988595751E-004   2.5872853545373312E-004
  -32.642920655391201        7.8811677176830427E-004   2.5760692346007416E-004
  -32.627555665673441        7.8455846293270387E-004   2.5649485599465424E-004
  -32.612190675955674        7.8102995019890017E-004   2.5539223452940724E-004
  -32.596825686237906        7.7753092454025394E-004   2.5429896184268940E-004
  -32.581460696520139        7.7406108101835222E-004   2.5321494199876066E-004
  -32.566095706802379        7.7062011871878683E-004   2.5214008032765163E-004
  -32.550730717084612        7.6720774068810579E-004   2.5107428340538163E-004
  -32.535365727366852        7.6382365387194320E-004   2.5001745903455500E-004
  -32.520000737649084        7.6046756905423800E-004   2.4896951622529551E-004
  -32.504635747931317        7.5713920079761561E-004   2.4793036517654519E-004
  -32.489270758213550        7.5383826738478440E-004   2.4689991725767717E-004
  -32.473905768495790        7.5056449076104433E-004   2.4587808499046523E-004
  -32.458540778778023        7.4731759647779386E-004   2.4486478203136124E-004
  -32.443175789060263        7.4409731363710195E-004   2.4385992315409508E-004
  -32.427810799342495        7.4090337483720566E-004   2.4286342423259259E-004
  -32.412445809624728        7.3773551611906144E-004   2.4187520222419134E-004
  -32.397080819906968        7.3459347691379922E-004   2.4089517515315739E-004
  -32.381715830189201        7.3147699999110370E-004   2.3992326209449678E-004
  -32.366350840471441        7.2838583140858349E-004   2.3895938315805825E-004
  -32.350985850753673        7.2531972046193261E-004   2.3800345947290035E-004
  -32.335620861035906        7.2227841963608329E-004   2.3705541317196044E-004
  -32.320255871318139        7.1926168455713484E-004   2.3611516737697373E-004
  -32.304890881600379        7.1626927394516577E-004   2.3518264618365846E-004
  -32.289525891882612        7.1330094956788444E-004   2.3425777464717771E-004
  -32.274160902164851        7.1035647619505939E-004   2.3334047876783003E-004
  -32.258795912447084        7.0743562155376925E-004   2.3243068547701063E-004
  -32.243430922729317        7.0453815628442127E-004   2.3152832262340715E-004
  -32.228065933011550        7.0166385389754712E-004   2.3063331895943745E-004
  -32.212700943293790        6.9881249073132780E-004   2.2974560412791667E-004
  -32.197335953576022        6.9598384590986728E-004   2.2886510864896371E-004
  -32.181970963858262        6.9317770130218571E-004   2.2799176390713143E-004
  -32.166605974140495        6.9039384148191624E-004   2.2712550213874381E-004
  -32.151240984422728        6.8763205368768275E-004   2.2626625641947252E-004
  -32.135875994704961        6.8489212778417754E-004   2.2541396065211338E-004
  -32.120511004987200        6.8217385622389420E-004   2.2456854955456678E-004
  -32.105146015269433        6.7947703400949644E-004   2.2372995864803746E-004
  -32.089781025551673        6.7680145865685608E-004   2.2289812424541885E-004
  -32.074416035833906        6.7414693015869739E-004   2.2207298343988500E-004
  -32.059051046116139        6.7151325094886606E-004   2.2125447409366983E-004
  -32.043686056398379        6.6890022586719923E-004   2.2044253482704208E-004
  -32.028321066680611        6.6630766212497842E-004   2.1963710500745332E-004
  -32.012956076962851        6.6373536927098568E-004   2.1883812473888462E-004
  -31.997591087245084        6.6118315915809358E-004   2.1804553485135449E-004
  -31.982226097527317        6.5865084591045973E-004   2.1725927689061723E-004
  -31.966861107809553        6.5613824589122352E-004   2.1647929310802109E-004
  -31.951496118091789        6.5364517767076797E-004   2.1570552645054338E-004
  -31.936131128374022        6.5117146199550335E-004   2.1493792055098652E-004
  -31.920766138656258        6.4871692175716607E-004   2.1417641971833878E-004
  -31.905401148938495        6.4628138196261850E-004   2.1342096892828740E-004
  -31.890036159220728        6.4386466970416405E-004   2.1267151381390085E-004
  -31.874671169502964        6.4146661413033560E-004   2.1192800065645293E-004
  -31.859306179785200        6.3908704641716524E-004   2.1119037637640131E-004
  -31.843941190067433        6.3672579973993279E-004   2.1045858852451478E-004
  -31.828576200349669        6.3438270924537040E-004   2.0973258527314201E-004
  -31.813211210631906        6.3205761202431827E-004   2.0901231540762987E-004
  -31.797846220914138        6.2975034708483016E-004   2.0829772831786861E-004
  -31.782481231196378        6.2746075532571933E-004   2.0758877398999086E-004
  -31.767116241478611        6.2518867951051474E-004   2.0688540299818546E-004
  -31.751751251760844        6.2293396424186040E-004   2.0618756649666190E-004
  -31.736386262043084        6.2069645593631258E-004   2.0549521621173272E-004
  -31.721021272325316        6.1847600279955580E-004   2.0480830443402764E-004
  -31.705656282607553        6.1627245480199518E-004   2.0412678401082870E-004
  -31.690291292889789        6.1408566365477089E-004   2.0345060833853874E-004
  -31.674926303172022        6.1191548278611446E-004   2.0277973135524957E-004
  -31.659561313454258        6.0976176731813189E-004   2.0211410753345389E-004
  -31.644196323736494        6.0762437404391267E-004   2.0145369187285118E-004
  -31.628831334018727        6.0550316140502657E-004   2.0079843989328391E-004
  -31.613466344300964        6.0339798946936537E-004   2.0014830762777396E-004
  -31.598101354583200        6.0130871990934573E-004   1.9950325161567398E-004
  -31.582736364865433        5.9923521598044972E-004   1.9886322889593164E-004
  -31.567371375147669        5.9717734250009432E-004   1.9822819700044737E-004
  -31.552006385429905        5.9513496582685294E-004   1.9759811394755205E-004
  -31.536641395712138        5.9310795383998795E-004   1.9697293823556813E-004
  -31.521276405994374        5.9109617591929925E-004   1.9635262883649224E-004
  -31.505911416276611        5.8909950292530908E-004   1.9573714518975873E-004
  -31.490546426558844        5.8711780717972417E-004   1.9512644719611131E-004
  -31.475181436841083        5.8515096244623696E-004   1.9452049521156392E-004
  -31.459816447123316        5.8319884391159062E-004   1.9391925004146016E-004
  -31.444451457405549        5.8126132816695706E-004   1.9332267293461393E-004
  -31.429086467687789        5.7933829318960843E-004   1.9273072557756340E-004
  -31.413721477970022        5.7742961832484127E-004   1.9214337008888245E-004
  -31.398356488252258        5.7553518426821273E-004   1.9156056901360489E-004
  -31.382991498534494        5.7365487304803235E-004   1.9098228531772224E-004
  -31.367626508816727        5.7178856800811835E-004   1.9040848238276870E-004
  -31.352261519098963        5.6993615379082822E-004   1.8983912400048886E-004
  -31.336896529381200        5.6809751632034341E-004   1.8927417436758663E-004
  -31.321531539663432        5.6627254278620361E-004   1.8871359808055380E-004
  -31.306166549945669        5.6446112162709928E-004   1.8815736013057724E-004
  -31.290801560227905        5.6266314251490963E-004   1.8760542589852278E-004
  -31.275436570510138        5.6087849633896971E-004   1.8705776114999676E-004
  -31.260071580792374        5.5910707519059310E-004   1.8651433203048068E-004
  -31.244706591074610        5.5734877234781270E-004   1.8597510506053962E-004
  -31.229341601356843        5.5560348226035123E-004   1.8544004713109995E-004
  -31.213976611639080        5.5387110053484580E-004   1.8490912549880517E-004
  -31.198611621921316        5.5215152392024548E-004   1.8438230778143350E-004
  -31.183246632203549        5.5044465029345903E-004   1.8385956195338742E-004
  -31.167881642485789        5.4875037864522767E-004   1.8334085634125251E-004
  -31.152516652768021        5.4706860906615976E-004   1.8282615961941716E-004
  -31.137151663050254        5.4539924273303106E-004   1.8231544080576163E-004
  -31.121786673332494        5.4374218189525011E-004   1.8180866925741223E-004
  -31.106421683614727        5.4209732986152856E-004   1.8130581466655187E-004
  -31.091056693896963        5.4046459098677302E-004   1.8080684705630096E-004
  -31.075691704179199        5.3884387065912640E-004   1.8031173677665146E-004
  -31.060326714461432        5.3723507528725012E-004   1.7982045450046612E-004
  -31.044961724743668        5.3563811228775273E-004   1.7933297121953563E-004
  -31.029596735025905        5.3405289007281756E-004   1.7884925824068952E-004
  -31.014231745308138        5.3247931803803176E-004   1.7836928718197129E-004
  -30.998866755590374        5.3091730655034370E-004   1.7789302996886079E-004
  -30.983501765872610        5.2936676693624886E-004   1.7742045883055958E-004
  -30.968136776154843        5.2782761147011459E-004   1.7695154629632679E-004
  -30.952771786437079        5.2629975336268922E-004   1.7648626519186793E-004
  -30.937406796719316        5.2478310674976671E-004   1.7602458863577586E-004
  -30.922041807001548        5.2327758668102337E-004   1.7556649003602661E-004
  -30.906676817283785        5.2178310910901929E-004   1.7511194308652132E-004
  -30.891311827566021        5.2029959087834202E-004   1.7466092176368167E-004
  -30.875946837848254        5.1882694971493116E-004   1.7421340032309270E-004
  -30.860581848130494        5.1736510421552552E-004   1.7376935329619400E-004
  -30.845216858412726        5.1591397383729759E-004   1.7332875548701956E-004
  -30.829851868694959        5.1447347888759418E-004   1.7289158196898298E-004
  -30.814486878977199        5.1304354051387186E-004   1.7245780808170872E-004
  -30.799121889259432        5.1162408069372960E-004   1.7202740942790960E-004
  -30.783756899541668        5.1021502222511363E-004   1.7160036187031022E-004
  -30.768391909823904        5.0881628871665371E-004   1.7117664152860903E-004
  -30.753026920106137        5.0742780457813054E-004   1.7075622477649000E-004
  -30.737661930388374        5.0604949501108297E-004   1.7033908823867227E-004
  -30.722296940670610        5.0468128599955443E-004   1.6992520878800338E-004
  -30.706931950952843        5.0332310430094491E-004   1.6951456354259272E-004
  -30.691566961235079        5.0197487743703490E-004   1.6910712986298762E-004
  -30.676201971517315        5.0063653368509291E-004   1.6870288534938735E-004
  -30.660836981799548        4.9930800206912434E-004   1.6830180783889367E-004
  -30.645471992081784        4.9798921235125985E-004   1.6790387540280879E-004
  -30.630107002364021        4.9668009502323700E-004   1.6750906634396104E-004
  -30.614742012646253        4.9538058129800649E-004   1.6711735919407376E-004
  -30.599377022928490        4.9409060310147499E-004   1.6672873271117189E-004
  -30.584012033210726        4.9281009306434691E-004   1.6634316587701994E-004
  -30.568647043492959        4.9153898451407218E-004   1.6596063789460028E-004
  -30.553282053775199        4.9027721146691885E-004   1.6558112818562291E-004
  -30.537917064057432        4.8902470862016462E-004   1.6520461638807563E-004
  -30.522552074339664        4.8778141134436770E-004   1.6483108235380034E-004
  -30.507187084621904        4.8654725567577324E-004   1.6446050614611033E-004
  -30.491822094904137        4.8532217830879118E-004   1.6409286803743331E-004
  -30.476457105186373        4.8410611658864010E-004   1.6372814850699717E-004
  -30.461092115468610        4.8289900850399575E-004   1.6336632823853457E-004
  -30.445727125750842        4.8170079267984212E-004   1.6300738811803151E-004
  -30.430362136033079        4.8051140837034506E-004   1.6265130923149890E-004
  -30.414997146315315        4.7933079545187015E-004   1.6229807286278054E-004
  -30.399632156597548        4.7815889441606298E-004   1.6194766049138244E-004
  -30.384267166879784        4.7699564636304406E-004   1.6160005379034473E-004
  -30.368902177162020        4.7584099299470014E-004   1.6125523462413082E-004
  -30.353537187444253        4.7469487660803953E-004   1.6091318504655132E-004
  -30.338172197726490        4.7355724008867609E-004   1.6057388729871682E-004
  -30.322807208008726        4.7242802690436442E-004   1.6023732380701595E-004
  -30.307442218290959        4.7130718109864792E-004   1.5990347718112288E-004
  -30.292077228573195        4.7019464728458493E-004   1.5957233021202935E-004
  -30.276712238855431        4.6909037063855481E-004   1.5924386587010773E-004
  -30.261347249137664        4.6799429689415364E-004   1.5891806730319795E-004
  -30.245982259419900        4.6690637233617844E-004   1.5859491783471914E-004
  -30.230617269702137        4.6582654379466156E-004   1.5827440096180851E-004
  -30.215252279984369        4.6475475863903869E-004   1.5795650035348608E-004
  -30.199887290266609        4.6369096477233770E-004   1.5764119984884267E-004
  -30.184522300548842        4.6263511062548884E-004   1.5732848345525213E-004
  -30.169157310831075        4.6158714515168593E-004   1.5701833534661119E-004
  -30.153792321113315        4.6054701782083314E-004   1.5671073986159680E-004
  -30.138427331395548        4.5951467861405813E-004   1.5640568150195375E-004
  -30.123062341677784        4.5849007801832730E-004   1.5610314493080094E-004
  -30.107697351960020        4.5747316702107103E-004   1.5580311497096091E-004
  -30.092332362242253        4.5646389710495298E-004   1.5550557660331282E-004
  -30.076967372524489        4.5546222024266049E-004   1.5521051496516808E-004
  -30.061602382806726        4.5446808889177412E-004   1.5491791534866649E-004
  -30.046237393088958        4.5348145598972373E-004   1.5462776319919377E-004
  -30.030872403371195        4.5250227494878067E-004   1.5434004411381998E-004
  -30.015507413653431        4.5153049965114393E-004   1.5405474383976272E-004
  -30.000142423935664        4.5056608444407620E-004   1.5377184827286412E-004
  -29.984777434217900        4.4960898413510630E-004   1.5349134345609165E-004
  -29.969412444500136        4.4865915398730047E-004   1.5321321557806476E-004
  -29.954047454782373        4.4771654971458209E-004   1.5293745097158653E-004
  -29.938682465064606        4.4678112747713816E-004   1.5266403611221248E-004
  -29.923317475346842        4.4585284387685484E-004   1.5239295761682216E-004
  -29.907952485629078        4.4493165595283841E-004   1.5212420224222309E-004
  -29.892587495911311        4.4401752117698108E-004   1.5185775688376357E-004
  -29.877222506193547        4.4311039744959134E-004   1.5159360857397043E-004
  -29.861857516475784        4.4221024309507381E-004   1.5133174448120047E-004
  -29.846492526758016        4.4131701685768088E-004   1.5107215190831176E-004
  -29.831127537040253        4.4043067789729647E-004   1.5081481829135404E-004
  -29.815762547322489        4.3955118578530152E-004   1.5055973119827126E-004
  -29.800397557604725        4.3867850050046780E-004   1.5030687832762833E-004
  -29.785032567886958        4.3781258242492973E-004   1.5005624750735045E-004
  -29.769667578169194        4.3695339234018748E-004   1.4980782669347774E-004
  -29.754302588451431        4.3610089142316963E-004   1.4956160396894076E-004
  -29.738937598733663        4.3525504124236234E-004   1.4931756754234943E-004
  -29.723572609015900        4.3441580375395430E-004   1.4907570574679795E-004
  -29.708207619298136        4.3358314129807044E-004   1.4883600703868559E-004
  -29.692842629580369        4.3275701659502617E-004   1.4859845999655688E-004
  -29.677477639862605        4.3193739274164153E-004   1.4836305331994795E-004
  -29.662112650144842        4.3112423320761231E-004   1.4812977582825970E-004
  -29.646747660427078        4.3031750183189298E-004   1.4789861645963661E-004
  -29.631382670709311        4.2951716281918714E-004   1.4766956426986441E-004
  -29.616017680991547        4.2872318073641140E-004   1.4744260843128351E-004
