Series,n,Term,Label,E_exp,E_exp_unc,Isotope,Reference,delta_exp,delta_exp_unc
5sns,49,3S1,5s49s,45879.493139217,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.370966999747438,0.00020419094165357825
5sns,50,3S1,5s50s,45881.72971983171,0.00033356409519815205,88,Couturier2019.PRA.99.022503,3.370910058434802,0.00021791317837827366
5snd,12,3D1,5s12d,44853.97361130412,0.00033356409519815205,88,Couturier2019.PRA.99.022503,1.9116350311819534,2.2068612709845707e-06
5snd,12,3D2,5s12d,44860.06382455425,0.00033356409519815205,88,Couturier2019.PRA.99.022503,1.8830223993208133,2.2256918846686825e-06
5snd,13,3D1,5s13d,45028.665164084945,0.00033356409519815205,88,Couturier2019.PRA.99.022503,1.9794491245466563,2.8768855725546885e-06
5snd,13,3D2,5s13d,45036.96043614279,0.00033356409519815205,88,Couturier2019.PRA.99.022503,1.9285087659411477,2.9169637932663805e-06
5snd,14,1D2,5s14d,45153.289880294455,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.130509632587396,3.5942550690458376e-06
5snd,14,3D1,5s14d,45159.60494910115,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.082098710588113,3.638413287162401e-06
5snd,14,3D2,5s14d,45171.49567518473,0.00033356409519815205,88,Couturier2019.PRA.99.022503,1.9893143306631522,3.724054950387171e-06
5snd,15,1D2,5s15d,45263.63121516552,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.1884201782655133,4.519815812788574e-06
5snd,15,3D1,5s15d,45260.88014529038,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.2146980560267,4.4920609869993814e-06
5snd,15,3D2,5s15d,45276.66049557524,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.061727349054241,4.655234615490693e-06
5snd,16,1D2,5s16d,45362.14126507479,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.125545435166355,5.740641603445246e-06
5snd,16,3D1,5s16d,45341.24787755668,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.373021328053472,5.438904152075051e-06
5snd,16,3D2,5s16d,45350.523928123635,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.2647956931542357,5.569523596714324e-06
5snd,17,3D1,5s17d,45414.53694608955,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.4403100317398643,6.633902109198683e-06
5snd,17,3D2,5s17d,45420.848112196334,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.3507368893219933,6.757094843395072e-06
5snd,18,3D1,5s18d,45475.23236892103,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5035228559078533,7.998556502628922e-06
5snd,18,3D2,5s18d,45479.87948382611,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.424121361353226,8.12213756509649e-06
